eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubleterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,npercap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode_txt2,claim3,claimmode3,claimmodetxt_3,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nreleased,addnotes,scite1,scite2,scite3
200801020007,2008,1,2,,0,,95,Iraq,10,"Middle East & North Africa",Wasit,Kut,32.533287,45.829453,1,0,,"01/02/2008:  In the southern city of Kut, Iraqi police said gunmen killed two brothers, one a police officer, the other a soldier, in their home.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,3,Police,25,"Police Security Forces/Officers","Iraqi Police Service (IPS)","Two brothers, one a policeman, the other a soldier.",95,Iraq,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","Iraqi Armed Forces",Soldier,95,Iraq,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,"Solomon Moore, “Attacker Bombs Pro-U.S. Sunnis in Iraq,” New York Times, January 3, 2008, late edition final.","Tikrit Salah-al-Din Satellite Channel, “Announcer-read report,” January 1, 2008.",
200801020008,2008,1,2,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/02/2008:  In Baghdad, Yarmouk Hospital said six family members, including five children, were shot to death in their minivan.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Iraqi civilians",,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,"Solomon Moore, “Attacker Bombs Pro-U.S. Sunnis in Iraq,” New York Times, January 3, 2008, late edition final.",,
200801020010,2008,1,2,,0,,6,Algeria,10,"Middle East & North Africa",Boumerdes,Naciria,36.745632,3.830243,1,0,,"01/02/2008:  In an apparent attempt of a suicide bombing, a car bomb exploded near the Naciria police station in a town east of Algiers, killing at least four officers and injuring 20 other people. The explosion caused severe damage to the police station while also damaging some nearby buildings as well. It was reported that Al Qaeda's North Africa branch claimed responsibility for the attack. The claim, however, was not confirmed with Algerian officials.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,,,"Algerian police",,6,Algeria,14,"Private Citizens & Property",,,,,6,Algeria,,,,,,,,,"Al-Qaida in the Islamic Maghreb (AQIM)",,,,,,"The statement justified the attack by saying security forces in Algeria "torture Muslim youth and shove them into dark prisons while waging war on jihad and the mujahedeen on behalf of their masters in the Elysee Palace and the White House."""",0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives,15,Vehicle,,,,,,,,,,,,,,,"Al-Qa'ida in Islamic North Africa emerged from an alliance between Osama bin Laden's international terrorist network and an Algerian Islamist movement known as the Salafist Group for Call and Combat.  It is this group that claimed responsibility for the attack.","Hassane Meftahi, “Car bomb explodes near police station in Algeria, killing 4 officers,” Associated Press, January 3, 2008.","Los Angeles Times, “4 policemen killed in car bombing,” January 3, 2008, home edition.","Agence France Presse, “Qaeda claims Algeria police bombing: SITE,” January 3, 2008."
200801020011,2008,1,2,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/02/2008:  A soldier was killed in south Baghdad when his dismounted patrol hit a roadside bomb.",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","Multi-National Force – Iraq (MNF-I)",Patrol,217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"A roadside bomb was used in the attack.",,,"Bradley Brooks, “Rival Shiites in Iraq Try to Make Peace,” Associated Press Online, January 3, 2008.","Agence France Presse, “Three US soldiers killed in Iraq,” January 3, 2008.",
200801020015,2008,1,2,,0,,209,Turkey,10,"Middle East & North Africa",Istanbul,Istanbul,41.106178,28.689863,1,0,,"01/02/2008:  An explosion in Turkey's commercial Kucukcekmece district of Istanbul injured three people. No one claimed responsibility.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Turkish civilians",,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,,,,"Associated Press Online, “Report: Blast in Turkey Causes Injuries,” January 2, 2008.","Agence France Presse, “Blast injures three in Istanbul: report,” January 2, 2008.",
200801020017,2008,1,2,,0,,97,Israel,10,"Middle East & North Africa",Southern,Kissufim,31.374899,34.398018,1,0,,"01/02/2008:  The Isma'il al-Sa'idani unit of the Abu-Ali Mustafa Brigades, the military wing of the Popular Front for the Liberation of Palestine, claimed responsibility for firing four 80-mm mortars at the Kissufim military post, east of Al-Qararah in the southern Gaza Strip.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,"Military Barracks/Base/Headquarters/Checkpost","Israeli military post",,97,Israel,,,,,,,,,,,,,,,,,"Popular Front for the Liberation of Palestine (PFLP)",,,,,,"The statement issued said, "We guarantee our public and martyrs that we will continue to walk the path of resistance until we achieve all the goals for which they gave their lives."""",0,,,0,,0,1,1,Letter,,,,,,,-9,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,"BBC Worldwide Monitoring, “Palestinian groups fire at Israeli targets, IDF troops wound West Bank youth,” Ma'an website (Palestinian news agency), January 2, 2008.",,
200801030002,2008,1,3,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/03/2008:  Three people were killed and 11 wounded when a bomb planted at the house of a local member of the Dawa party exploded at dawn in a Shiite-dominated area of southeastern Baghdad. The party member was not at home. The dead included a man, a 13-year-old boy and a woman who was in a house next door. The perpetrators were not known.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Dawa party","Member of Dawa party",95,Iraq,14,"Private Citizens & Property",,,,,95,Iraq,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,,,,"Hamza Hendawi, “Top Shiite politician delivers subtle, but scathing criticism of government,” Associated Press, January 3, 2008.","United Press International, “Iraqi violence kills 3, MP escapes harm,” January 3, 2008.",
200801030003,2008,1,3,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/03/2008:  In the Shiite-dominated New Baghdad neighborhood in the eastern part of the city, two street sweepers were killed when a roadside bomb exploded around 7 a.m., police said. At least four others were wounded in the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified",Civilians,"Street sweepers",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"A roadside bomb was used in the attack.",,,"Hamza Hendawi, “Top Shiite politician delivers subtle, but scathing criticism of government,” Associated Press, January 3, 2008.","Sahar Issa, “Roundup of violence in Iraq,” McClatchy-Tribune News Service, January 3, 2008.",
200801030004,2008,1,3,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/03/2008:  One woman was killed and another civilian wounded when a rocket slammed into the primarily Shiite neighborhood of Washash in northwest Baghdad, police said. At least two houses were damaged.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Iraqi civilians",,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,"Hamza Hendawi, “Top Shiite politician delivers subtle, but scathing criticism of government,” Associated Press, January 3, 2008.","Xinhua General News Service, “Three Iraqis killed in Baghdad bombings,” January 3, 2008.",
200801030005,2008,1,3,,0,,209,Turkey,10,"Middle East & North Africa",Diyarbakir,Diyarbakir,37.922218,40.184376,1,0,,"01/03/2008:  A car bomb targeting soldiers killed five people including two soldiers and wounded 68 in the Kurdish-dominated southeastern city of Diyarbakir in southern Turkey at about 5pm. A bus carrying about 50 soldiers on their way back to base blew up in a parking lot between a hotel and shopping mall when suspected Kurdish rebels of the Kurdish Workers Party (or PKK) detonated a remote-controlled car bomb inside a parked car. The attack damaged nearby buildings. It is suspected that the attack was in retaliation for three airstrikes by Turkish warplanes against Kurdish rebel shelters in northern Iraq last month.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","Turkish soldiers",,209,Turkey,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",,,209,Turkey,,,,,,,,,"Kurdistan Workers' Party (PKK)",,,,,,"Appeared to be in retaliation for three airstrikes by Turkish warplanes against Kurdish rebel shelters in northern Iraq last month",0,,,0,,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,,,,"Selcan Hacaoglu, “4 killed, 68 wounded by car bomb in southeastern Turkey,” Associated Press, January 3, 2008.","United Press International, “Five dead in bombing in Turkey,” January 3, 2008.","Voice of America News, “Blast Kills 5 in Mainly Kurdish City in Turkey,” January 3, 2008."
200801030011,2008,1,3,,0,,97,Israel,10,"Middle East & North Africa",Southern,Sderot,31.5282,34.596382,1,0,,"01/03/2008:  A katyusha rocket from Gaza at southern Israel struck the back yard of a house in the town of Sderot, the army said. No casualties were reported.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",76,House/Apartment/Residence,"Israeli Civilians","House in Cederot",97,Israel,,,,,,,,,,,,,,,,,"Hamas (Islamic Resistance Movement)",,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,"Adel Zaanoun, “Nine killed in new Israeli blitz on Gaza,” Agence France Presse, January 3, 2008.","Steven Erlanger, “Israelis kill 9 in raids into Gaza ; Katyusha fired by Palestinians shows rocket's longer range,” The International Herald Tribune, January 4, 2008.","The Irish Times, “Bush warns over Israeli settlement expansion,” Reuters, January 4, 2008."
200801040007,2008,1,4,,0,,209,Turkey,10,"Middle East & North Africa",Malatya,Malatya,38.353182,38.32083,1,0,,"01/04/2008:  Two assailants threw a bomb into a mobile phone shop in Malatya, Turkey.  Two people inside the shop were injured.  Police detained three people based on witness accounts.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,"Mobile Phone Shop",Shoppers,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,2,3,0,,,,,,,,,,6,Explosives,17,"Other Explosive Type",,,,,,,,,,,,,"The bomb was a percussion bomb.",,,""Bomb attack injures two in eastern Turkey: report"," Agence France Presse"," January 4"
200801040011,2008,1,4,,0,,155,"West Bank and Gaza Strip",10,"Middle East & North Africa","Gaza Strip",Gaza,31.502407,34.459743,1,0,,"01/04/2008:  A Qassam rocket fired by militants from Gaza City hit a house in Sderot, Israel.  A seventeen-year-old boy was injured.  The house was damaged.  In total, the militants fired six rockets.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",Sderot,Villagers,97,Israel,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was in connection with ongoing tension between Israel and the Occupied areas of Palestine.",0,,,0,,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,"There were four Qassam rockets in total.  Only one hit a house.",,,""Boy Lightly Wounded in Rocket Attack"," The Jerusalem Post"," January 4"
200801050001,2008,1,5,,0,,155,"West Bank and Gaza Strip",10,"Middle East & North Africa","Gaza Strip",Gaza,31.502407,34.459743,1,0,,"01/05/2008:  Seven Qassam rockets struck Sderot, Israel.  One hit a street in a residential area and four people were treated for shock.  The Popular Resistance Committees, a group allied with HAMAS, claimed responsibility for the rocket fire.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",Sderot,Villagers,97,Israel,,,,,,,,,,,,,,,,,"Popular Resistance Committees",,,,,,"The attack was in connection with ongoing tension between Israel and the Occupied areas of Palestine.",0,,,0,,0,1,10,Unknown,,,,,,,0,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,"Ali Daraghmeh, "Israeli troops pull out of Nablus after 4-day sweep of militants"," munitions"," The Associated Press"
200801050004,2008,1,5,,0,,95,Iraq,10,"Middle East & North Africa",Diyala,Unknown,33.795979,45.247376,4,0,"Somewhere in Diyala Governorate","01/05/2008:  A roadside bomb struck a U.S. military vehicle in Diyala Governorate, Iraq.  One American Soldier died.",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","Multi-National Force – Iraq (MNF-I)",Soldiers,217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was in connection with the insurgency against U.S. forces in Iraq.",0,,,0,,0,0,,,,,,,,,,6,Explosives,10,"Pressure Trigger",,,,,,,,,,,,,,,,"Bradley Brooks, "Bomber kills 8 in central Baghdad; targeted soldiers"," civilians celebrating Iraqi Army Day"," The Associated Press"
200801050005,2008,1,5,,0,,97,Israel,10,"Middle East & North Africa",Central,Negev,31.873198,34.978411,1,0,,"01/05/2008:  Palestinian militants shot two Qassam rockets at western Negev.  The rockets exploded in an open field, causing no damage and not casualties.  The Martyr Abu-Ali Mustafa Brigades, the military arm of the Popular Front for the Liberation of Palestine, claimed responsibility for the attack, claiming that it was a response to the ongoing Israeli attacks against the Palestinian people.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Village of Negev",Villagers,97,Israel,,,,,,,,,,,,,,,,,"Popular Front for the Liberation of Palestine (PFLP)",,,,,,"The attack was a response to ongoing Israeli attacks against the Palestinian people.",0,,,0,,0,1,10,Unknown,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,""ISRAELI TROOPS KILL TWO HAMAS MEN IN GAZA"," PALESTINIANS FIRE ROCKETS AT NEGEV"," Israel Radio"
200801050008,2008,1,5,,0,,95,Iraq,10,"Middle East & North Africa",Diyala,Muqdadiyah,33.953167,44.921906,1,1,"North of the City","01/05/2008:  A roadside bomb struck a minibus north of Muqdadiyah, Iraq.  Six people died and three others were wounded.  Of those that died, two were women and one was a child.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99,"Bus (excluding tourists)",Civilians,"Iraqi Civilians",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,10,"Pressure Trigger",,,,,,,,,,,,,,,,"Qassim Abdul-Zahra, "PM returns to Iraq after medical checks in London; roadside bomb kills 6 north of Baghdad"," The Associated Press"," January 5"
