eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubleterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,npercap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode_txt2,claim3,claimmode3,claimmodetxt_3,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nreleased,addnotes,scite1,scite2,scite3
200802210010,2008,2,21,,0,,78,Greece,8,"Western Europe",Attica,Athens,37.99749,23.762728,1,0,,"02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m. In this incident, a branch of Citibank in Petroupolis was attacked.  It was unclear if there were any casualties.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,3,Bank/Commerce,Business,"A Citibank branch",78,Greece,,,,,,,,,,,,,,,,,"Conspiracy of Cells of Fire",,,,,,,0,,,0,,0,1,2,"Call (post-incident)",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,"“Anarchists claim responsibility for arson,” UPI, February 22, 2008.","“Greece: Barrage of Arsons Against Banks, Cars in Athens,” Athens News Agency, February 21, 2008.",
200802210011,2008,2,21,,0,,78,Greece,8,"Western Europe",Attica,Athens,37.99749,23.762728,1,0,,"02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m. In this incident, a Millennium Bank in Gerakas was attacked.  It was unclear if there were any casualties.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,3,Bank/Commerce,Business,"A  Millennium Bank branch",78,Greece,,,,,,,,,,,,,,,,,"Conspiracy of Cells of Fire",,,,,,,0,,,0,,0,1,2,"Call (post-incident)",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,"“Anarchists claim responsibility for arson,” UPI, February 22, 2008.","“Greece: Barrage of Arsons Against Banks, Cars in Athens,” Athens News Agency, February 21, 2008.",
200802210012,2008,2,21,,0,,78,Greece,8,"Western Europe",Attica,Piraeus,37.942925,23.646845,1,0,,"02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m. In this incident, a Citibank in Piraeus was attacked.  It was unclear if there were any casualties.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,3,Bank/Commerce,Business,"A Citibank branch",78,Greece,,,,,,,,,,,,,,,,,"Conspiracy of Cells of Fire",,,,,,,0,,,0,,0,1,2,"Call (post-incident)",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,"“Anarchists claim responsibility for arson,” UPI, February 22, 2008.","“Greece: Barrage of Arsons Against Banks, Cars in Athens,” Athens News Agency, February 21, 2008.",
200802210013,2008,2,21,,0,,78,Greece,8,"Western Europe",Attica,Piraeus,37.942925,23.646845,1,0,,"02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m.  In this incident, a Eurobank Open 24 in Piraeus was attacked.  It was unclear if there were any casualties.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,3,Bank/Commerce,Business,"A 24-hour Eurobank branch",78,Greece,,,,,,,,,,,,,,,,,"Conspiracy of Cells of Fire",,,,,,,0,,,0,,0,1,2,"Call (post-incident)",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,"“Anarchists claim responsibility for arson,” UPI, February 22, 2008.","“Greece: Barrage of Arsons Against Banks, Cars in Athens,” Athens News Agency, February 21, 2008.",
200802210014,2008,2,21,,0,,78,Greece,8,"Western Europe",Attica,Athens,37.99749,23.762728,1,0,,"02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m. In this incident, a Eurobank in Kallithea was attacked.  It was unclear if there were any casualties.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,3,Bank/Commerce,Business,"A Eurobank branch",78,Greece,,,,,,,,,,,,,,,,,"Conspiracy of Cells of Fire",,,,,,,0,,,0,,0,1,2,"Call (post-incident)",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,"“Anarchists claim responsibility for arson,” UPI, February 22, 2008.","“Greece: Barrage of Arsons Against Banks, Cars in Athens,” Athens News Agency, February 21, 2008.",
200802210015,2008,2,21,,0,,78,Greece,8,"Western Europe",Attica,Athens,37.99749,23.762728,1,0,,"02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m.  In this incident, a Bank of Cyprus in Patissia was attacked.  It was unclear if there were any casualties.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,3,Bank/Commerce,Business,"A Bank of Cyprus branch",78,Greece,,,,,,,,,,,,,,,,,"Conspiracy of Cells of Fire",,,,,,,0,,,0,,0,1,2,"Call (post-incident)",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,"“Anarchists claim responsibility for arson,” UPI, February 22, 2008.","“Greece: Barrage of Arsons Against Banks, Cars in Athens,” Athens News Agency, February 21, 2008.",
200802210016,2008,2,21,,0,,78,Greece,8,"Western Europe",Attica,Athens,37.99749,23.762728,1,0,,"02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m.  In this particular incident, a branch of National Bank in Vyronas [Vironas] was the target. No casualties or injuries were reported.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,3,Bank/Commerce,Business,"A National Bank",78,Greece,,,,,,,,,,,,,,,,,"Conspiracy of Cells of Fire",,,,,,,0,,,0,,0,1,2,"Call (post-incident)",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,"“Anarchists claim responsibility for arson,” UPI, February 22, 2008.","“Greece: Barrage of Arsons Against Banks, Cars in Athens,” Athens News Agency, February 21, 2008.",
200802210017,2008,2,21,,0,,78,Greece,8,"Western Europe",Attica,Athens,37.99749,23.762728,1,0,,"02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m. In this particular incident, a car registered to the Bank of Cyprus in Argyroupolis [Argiroupolis] was attacked.  No casualties or injuries were reported.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,3,Bank/Commerce,Business,"A vehicles registered to the Bank of Cyprus",78,Greece,,,,,,,,,,,,,,,,,"Conspiracy of Cells of Fire",,,,,,,0,,,0,,0,1,2,"Call (post-incident)",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,"“Anarchists claim responsibility for arson,” UPI, February 22, 2008.","“Greece: Barrage of Arsons Against Banks, Cars in Athens,” Athens News Agency, February 21, 2008.",
200802210018,2008,2,21,,0,,78,Greece,8,"Western Europe",Attica,Piraeus,37.942925,23.646845,1,0,,"02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m.  In this particular incident, a car registered with the Health Services in Piraeus was the target. No casualties or injuries were reported.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,6,Medical/Pharmaceutical,Business,"A vehicle registered with the Health Services",78,Greece,,,,,,,,,,,,,,,,,"Conspiracy of Cells of Fire",,,,,,,0,,,0,,0,1,2,"Call (post-incident)",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,"“Anarchists claim responsibility for arson,” UPI, February 22, 2008.","“Greece: Barrage of Arsons Against Banks, Cars in Athens,” Athens News Agency, February 21, 2008.",
200802210019,2008,2,21,,0,,78,Greece,8,"Western Europe",Attica,Athens,37.99749,23.762728,1,0,,"02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m.  In this incident, a private car in Glyfada was attacked.  No casualties or injuries were reported.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,,,Business,"A private vehicle",78,Greece,,,,,,,,,,,,,,,,,"Conspiracy of Cells of Fire",,,,,,,0,,,0,,0,1,2,"Call (post-incident)",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,"“Anarchists claim responsibility for arson,” UPI, February 22, 2008.","“Greece: Barrage of Arsons Against Banks, Cars in Athens,” Athens News Agency, February 21, 2008.",
200802210020,2008,2,21,,0,,78,Greece,8,"Western Europe",Attica,Athens,37.99749,23.762728,1,0,,"02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m.  In this incident, a car belonging to a private security company in Kolonos was attacked.  It was unclear if there were any casualties.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,13,"Private Security Company/Firm",Business,"A vehicle belonging to a private security company",78,Greece,,,,,,,,,,,,,,,,,"Conspiracy of Cells of Fire",,,,,,,0,,,0,,0,1,2,"Call (post-incident)",,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,"“Anarchists claim responsibility for arson,” UPI, February 22, 2008.","“Greece: Barrage of Arsons Against Banks, Cars in Athens,” Athens News Agency, February 21, 2008.",
200803010004,2008,3,1,,0,,4,Afghanistan,6,"South Asia",Kandahar,Kandahar,31.631083,65.742226,1,1,"Outside Kandahar City","03/01/2008:  Taliban militants destroyed an antenna and burned a company generator of mobile phone company Roshan overnight outside Kandahar City in Afghanistan claiming that the U.S. and other foreign troops have used mobile phone signals to track them down.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,16,Telecommunication,90,Telephone/Telegraph,"Business in Afghanistan","Tower of the Roshan mobile phone company in Kandahar",4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,"Intimidate telecommunications business working with Coalition Forces in Afghanistan",1,,,0,,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,"The attack came two days after the militants torched another telecoms tower in Zherai district of the same province after their February 29 deadline to shut down all telephone signals from dusk to dawn expired for fear that U.S. and other foreign troops were using mobile phone signals to track insurgents and launch attacks against them.","Khan, Noor, “Taliban destroy another phone tower in southern Afghanistan,” The Associated Press, March 02, 2008.","“Taliban destroy communications towers in southern Afghanistan,” Deutsche Presse-Agentur, March 02, 2008.","3. US Fed News, “VOA NEWS: Militants Destroy Mobile Phone Towers in Afghanistan,” US Fed News, March 02, 2008."
200803020012,2008,3,3,,0,,217,"United States",1,"North America",Washington,Woodinville,47.754265,-122.163458,1,0,"Show homes in a northeast suburb of Seattle called Woodinville","3/3/2008: A group of individuals associated with the ELF burned down a number of million-dollar show homes.  Explosives were found at the scene by investigators. The event occurred in Woodinville, a suburb north of Seattle, Washington, United States.  Fire bombs were used to ignite the building.  A spray painted sign was left behind with "ELF"" and ""Build Green? Nope Black!"" painted on it.  The homes were located near the headwaters at Bear Creek.  The area is home to an endangered type of salmon and activists had expressed concerns that not enough was being done to protect the environment in the area."",1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,12,Construction,Unknown,"A housing development located in Woodinville was targeted",217,"United States",,,,,,,,,,,,,,,,,"Earth Liberation Front (ELF)",,,,,,"The assailants left behind a banner stating that the homes were not made using eco-friendly practices.  In addition, the housing development was near a headwaters housing endangered salmon.  The project had been criticized for the potential impact it may have on this area.",0,,,0,-99,0,1,5,"Note left at scene",,,,,,,0,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,"Although sources state that the houses burnt down, authorities also found explosive devices in the houses, which they were able to remove.",,"The original source of the blaze is unknown; however, once the fire was set, there were several explosions generated from the gas lines running through the houses.",""Eco-Terror Eyed In Washington State Arson"""," CBS News"," February 11"
200803030009,2008,3,3,,0,,4,Afghanistan,6,"South Asia",Kandahar,Kandahar,31.617667,65.675942,4,0,,"03/03/2008:  Unknown men attacked and destroyed tower of Roshan mobile company in the former Taliban stronghold Kandahar province, Afghanistan.  No group has claimed responsibility for the attack, however, the Taliban are suspected.",1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,16,Telecommunication,90,Telephone/Telegraph,"Mobile phone company","ROSHAN mobile company",4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"To attack the ROSHAN mobile company.",0,,,0,,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,"Kandahar province was a former stronghold of the Taliban.",""Armed Men Destroy Mobile Phone Tower in S. Afghanistan"," Xinhua General News Service"," March 8"
200803140003,2008,3,14,,0,,4,Afghanistan,6,"South Asia",Kandahar,"Daman district",31.139357,65.76095,3,0,,"03/14/2008:  Taliban militants attacked a mobile phone mast in Kandahar City, Afghanistan. The rebels locked up workers at an antennae at Daman district near Kandahar city, and set the equipment on fire.",1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,16,Telecommunication,90,Telephone/Telegraph,Telecommunications,"Telecommunications with Afghanistan.",4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,"To attack telecommunications within Afghanistan.",0,,,0,,0,1,3,"Call (pre-incident)",,,,,,,-9,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,""Dozen Afghan mobile phone masts attacked in two weeks"," Agence France Presse"," March 15"
200803160021,2008,3,16,,0,,205,Thailand,5,"Southeast Asia",Pattani,"Sai Buri District",6.717959,101.593027,3,0,,"03/16/2008:  A public school was burned down and one policeman was killed and six others injured when they were attacked by suspected Islamic separatists upon arriving at the scene of the fire in the Sai Buri district of Pattani Province Thailand.",1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",2,"Armed Assault",,,8,"Educational Institution",49,"School/University/Educational Building","Thai Public School System","A public School",205,Thailand,3,Police,25,"Police Security Forces/Officers","Thai Police","Thai Police Officer",205,Thailand,,,,,,,,,Separatists,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,""Security sweeps after car bombings","” The Nation"," March 17"
200803190002,2008,3,19,,0,,4,Afghanistan,6,"South Asia",Kandahar,Kandahar,31.631083,65.742226,1,0,,"03/19/2008:  Suspected Taliban insurgents on motorbike attacked a mobile phone mast beating up the guards and setting fire to equipment in the city of Kandahar, Afghanistan.",1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,16,Telecommunication,90,Telephone/Telegraph,"Afghan Telecommunications","A mobile phone mast",4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,""New attack on Afghan phone mast","” Agence France Presse"," March 19"
200803190010,2008,3,19,,0,,167,Russia,9,"Eastern Europe","Chechen Republic",Alkhazurovo,43.062805,45.651089,1,0,,"03/19/2008:  A group of 15 mujahidin infiltrated and burned down an administration building and then fired upon police arriving at the scene killing five police and a civilian and wounding five others, including three civilians.",1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",2,"Armed Assault",,,20,Unknown,,,"Afghani civilians",,167,Russia,,,,,,,,,,,,,,,,,"Chechen Rebels","Mojahedin Unit",,,,,Unknown,0,,,0,15,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,5,Firearms,5,"Unknown Gun Type",8,Incendiary,18,Arson/Fire,,,,,,,,,,,,""Local Administration Building Burnt In Gang Raid In Alkhazurovo","” Moscow Interfax"," March 20"
