eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubleterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,npercap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode_txt2,claim3,claimmode3,claimmodetxt_3,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nreleased,addnotes,scite1,scite2,scite3
200804070006,2008,4,7,,0,,217,"United States",1,"North America",Missouri,"Kansas City",39.176086,-94.574127,1,0,"The 8100 block of Wilson Road in Kansas City, Missouri.","4/7/2008: On Monday, the wheel assembly of a nearby rail car was cut with a propane torch in the 8100 block of Wilson Road in Kansas City, Missouri. No group claimed responsibility for the attack but police suspect eco-terrorists.",1,1,1,1,2,"Other Crime Type",1,1,0,7,"Facility/Infrastructure Attack",,,,,19,Transportation,100,"Train/Train Tracks/Trolley",,"A rail car was targeted in Kansas City.",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive for the attack is unknown or was not reported.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,"A propane torch was used to cut the wheel assembly of a rail car.",,,"Christine Vendel, "Vandalism Called 'Incredibly Stupid'"," Kansas City Star"," April 9"
200804220011,2008,4,22,,0,,217,"United States",1,"North America",Florida,"Miami Beach",25.793095,-80.134904,1,0,"The incident occurred at 2401 Pinetree Drive.","4/23/2008: On Tuesday, at 0230, the Chabad House synagogue at 2410 Pinetree Drive in Miami Beach, Florida was set on fire. No group claimed responsibility for the arson and there were no reported casualties.",1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,15,"Religious Figures/Institutions",86,"Place of Worship","Chabad House Synagogue","The Chabad House synagogue in Miami Beach",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive for the attack is unknown or was not reported.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,"The synagogue was set on fire.",,,"WPLG Local 10 News, "FBI To Investigate Synagogue Fire As Hate Crime"," WPLG Local 10 News"," http://www.local10.com/news/15973932/detail.html.""
200804250010,2008,4,25,,0,,217,"United States",1,"North America",California,"San Diego",32.715695,-117.161719,1,0,,"4/25/2008: On Friday, at 0200, a bomb exploded at a FedEx building in San Diego, California and shattered the glass door of the building. Authorities found a second bomb in the parking lot and detonated it. No group claimed responsibility for the bombing and there were no reported casualties.",1,1,1,1,2,"Other Crime Type",0,1,0,3,Bombing/Explosion,,,,,1,Business,4,"Multinational Corporation",FedEx,"A FedEx building in San Diego",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive for the attack is unknown or was not reported.",0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"Two explosive devices were used in the attack.",,,"Elliot Spagat, "Probe of San Diego Court Pipe Bomb Looks at Earlier Blast"," Associated Press"," May 5"
200805220002,2008,5,22,,0,,38,Canada,1,"North America",Alberta,Edmonton,53.543564,-113.490452,1,0,"The attack took place in a west-end café in Edmonton, Alberta, Canada.","05/22/2008: On Thursday afternoon at 16:00, 20 armed men bearing metal batons, knives, and stones rampaged through a west-end cafe in a bloody attack in Edmonton, Alberta, Canada, that left eight people badly beaten. The café also sustained significant damage as well. Café patrons claimed that the mob was composed of Turks, however no claim of responsibility was made for the incident. Investigators consider this to be a well-organized hate crime against Kurds by racist people.",1,1,1,0,,,0,1,0,2,"Armed Assault",7,"Facility/Infrastructure Attack",,,1,Business,2,Restaurant/Bar/Café,,"Kurdish café patrons",209,Turkey,1,Business,2,Restaurant/Bar/Café,,"A Café that catered to Kurdish patrons was also targeted.",209,Turkey,,,,,,,,,Unknown,,,,,,"Investigators consider this to be a well-organized hate crime against Kurds by racist people.",0,,,0,20,0,0,,,,,,,,,,9,Melee,21,"Blunt Object",9,Melee,23,"Knife or Other Sharp Object",9,Melee,22,"Hands, Feet, Fists",,,,,"Metal batons, knives, and stones, in addition to the use of hands, feet and fists, were used in the melee attack.",,,"Renato Gandia, "Bloody Attack at Café"," Edmonton Sun"," May 23"
200805260017,2008,5,26,,0,,217,"United States",1,"North America",Oregon,Medford,42.32356,-122.875614,1,0,"The incident occurred at a house on the corner of Benson and Prune streets in Medford, Oregon, United States.","05/26/2008: On Monday, at 2300, three assailants left an IED on a yard in Medford, Oregon, United States. The letters "KKK"" and a cross were also burned into the grass. No casualties were reported. David Moss and Devin Klauseger were arrested and charged in connection with the attack."",1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,14,"Private Citizens & Property",76,House/Apartment/Residence,,"The yard of a civilian family",217,"United States",,,,,,,,,,,,,,,,,"Ku Klux Klan",,,,,,"The specific motive for the attack is unknown.",1,,,1,3,2,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,"Fire was used to burn the grass.",,,"Bill Jacobs, "Hate Crime Suspects Arraigned"," KAJO"," http://www.kajo.com/news/local/stories.php?subaction=showfull&id=1212497252&archive=&start_from=&ucat=.""
200807140010,2008,7,14,,1,,130,Mexico,1,"North America",Coahuila,Saltillo,25.426724,-100.995425,1,0,"The kidnapping occurred in Saltillo, Coahuila, Mexico.","07/14/2008: On Monday, Gerardo Valdes, head of the kidnapping and organized crime investigations in Coahuila, was kidnapped by six gunmen from the Juarez Cartel in Saltillo, Coahuila, Mexico.",1,1,1,0,,,0,1,0,6,"Hostage Taking (Kidnapping)",,,,,3,Police,25,"Police Security Forces/Officers","Mexican Law Enforcement","Gerardo Valdes, head of the kidnapping and organized crime investigations,",130,Mexico,,,,,,,,,,,,,,,,,"Juarez Cartel (Carrillo-Fuentes / Mexico)","XOC - Unknown",,,,,"The specific motive for the attack is unknown..",0,,,0,6,0,1,2,"Call (post-incident)",,,,,,,0,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,"Unknown firearms were used in the attack.",0,,"Associated Press, "Head of Kidnapping and Organized Crime Investigations Kidnapped in Mexico"," Associated Press"," July 17"
200807250030,2008,7,25,,0,,217,"United States",1,"North America",California,"La Jolla",32.832925,-117.271312,1,0,,"07/25/2008: On Friday, two Neo-Nazi assailants stabbed a young Irish man nine times at a beach party in La Jolla, California, United States, critically injuring the man.  No group claimed responsibility and the man is recovered.",0,1,1,1,2,"Other Crime Type",0,1,0,2,"Armed Assault",,,,,18,Tourists,97,Tourist,,"The two assailants targeted an Irish tourist.",96,Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive for the attack is unknown.",0,,,0,2,0,0,,,,,,,,,,9,Melee,23,"Knife or Other Sharp Object",,,,,,,,,,,,,"Knives were used in the attack.",,"The two perpetrators were described as Neo Nazi skinheads.","Sign On San Diego, "Stabbed Tourist is Making a Recovery"," http://www.signonsandiego.com/news/metro/20080725-9999-1m25drum.html (July 25"," 2008).""
200807270001,2008,7,27,,0,,217,"United States",1,"North America",Tennessee,Knoxville,35.951761,-83.952337,1,0,,"07/27/2008: On Sunday, a man armed with a shotgun opened fire on a church congregation in Knoxville, Tennesee resulting in the death of two people, and the wounding of seven.  The attack on the Unitarian church was apparently motivated by hatred for progressive social policies.  The suspect was arrested for the attack.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,15,"Religious Figures/Institutions",86,"Place of Worship","Tennessee Valley Unitarian Universalist Church","The Tennessee Valley Unitarian Universalist Church",217,"United States",,,,,,,,,,,,,,,,,"Anti-Liberal extremists",,,,,,"The specific motive for the attack is unknown.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,4,"Rifle/Shotgun (non-automatic)",,,,,,,,,,,,,"A shotgun was used in the attack.",,,"Mansfield, Duncan, "Man Shot Churchgoers Over Liberal Views"," Associated Press"," July 28"
200808020023,2008,8,2,,0,,217,"United States",1,"North America",California,"Santa Cruz",36.974025,-122.030954,1,0,"The incident occurred at a house in Santa Cruz.","08/02/2008: On Saturday, at an unknown time, in Santa Cruz, California, United States, two firebombings targeted two UC-Santa Cruz researchers' property in a string of animal liberation movement actions. A firebomb was ignited on David Feldheim's front porch. Feldheim, a molecular biologist, escaped from a second story window with his family. An adult was treated at the hospital. An anonymous communique was posted to Bite Back wherein the Animal Liberation Front accepted responsibility.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,8,"Educational Institution",48,Teacher/Professor/Instructor,"University of California- Santa Cruz","Molecular biologist David Feldheim",217,"United States",,,,,,,,,,,,,,,,,"Animal Liberation Front (ALF)","North America",,,,,"The specific motive for the attack is unknown.",0,,,0,-99,0,1,10,Unknown,,,,,,,0,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,"The weapon was a fire bomb.",,,"Fox News, "Firebombs Nealy Kill California Animal Researchers"," Fox News"," August 4th"
200808020036,2008,8,2,,0,,217,"United States",1,"North America",California,"Santa Cruz",36.974025,-122.030954,1,0,"The incident occurred at a house in Santa Cruz.","08/02/2008: On Saturday morning in Santa Cruz, California, United States, two firebombings targeted two researchers' property in a string of animal liberation movement actions. A car belonging to an unidentified UC-Santa Cruz researcher was destroyed by a firebomb. An anonymous communique was posted to Bite Back wherein the Animal Liberation Front accepted responsibility. There were no reported casualties.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,8,"Educational Institution",48,Teacher/Professor/Instructor,"University of California- Santa Cruz","An unidentified researcher",217,"United States",,,,,,,,,,,,,,,,,"Animal Liberation Front (ALF)","North America",,,,,"The specific motive for the attack is unknown.",0,,,0,-99,0,1,10,Unknown,,,,,,,0,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,"The weapon was a fire bomb.",,,"Fox News, "Firebombs Nealy Kill California Animal Researchers"," Fox News"," August 4th"
200808050018,2008,8,5,,0,,130,Mexico,1,"North America",Chihuahua,"Ciudad Juarez",31.733333,-106.483333,1,0,"The attack occurred at Vidal Barraza Ortiz's home in Juarez, Chihuahua, Mexico.","08/05/2008: On Tuesday, Vidal Barraza Ortiz, commander in the State Investigation Agency of the Attorney General's Office, was gunned down at his home in Juarez, Chihuahua, Mexico. No group claimed responsibility for the attack.",0,1,1,1,2,"Other Crime Type",0,1,0,2,"Armed Assault",,,,,3,Police,25,"Police Security Forces/Officers","State Investigation Agency of the Attorney General's Office","Vidal Barraza Ortiz",130,Mexico,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive for the attack is unknown.",0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,"An unknown gun type was used in the attack.",,,"Daniel Borunda, "Police Commander Slain in Juarez"," El Paso Times"," August 7"
200808080009,2008,8,8,,0,,38,Canada,1,"North America",Alberta,Calgary,51.038021,-114.060989,1,0,"The attack occurred in the 600 block of 8th Avenue S.W.","08/08/2008: On Friday, at around 0000, in Calgary, Alberta, Canada, an Asian woman was attacked by two suspected skinheads. There were no claims of responsibility.",0,1,1,1,2,"Other Crime Type",0,1,0,8,"Unarmed Assault",,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified",,"The target was a civilian asian woman.",38,Canada,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive for the attack is unknown.",0,,,0,-99,0,0,,,,,,,,,,9,Melee,22,"Hands, Feet, Fists",,,,,,,,,,,,,"The extremists jump-kicked the woman in the back, and preceded to kick her while she was on the ground.",,,"Canadian News, "Woman Kicked by Two Men in Random Attack"," Canada.com"," August 8th"
200809150001,2008,9,15,,0,,130,Mexico,1,"North America",Michoacán,Morelia,19.700593,-101.186421,1,0,"The bombing attack took place at the downtown square of Morelia, Michoacán state, Mexico.","09/15/2008: On Monday night just before midnight, three Gulf Cartel hit men from the Zetas threw two fragmentation grenades into a crowd of people celebrating Mexican Independence Day in the downtown square of Morelia, Michoacán state, Mexico. The blasts, which exploded almost at the same time within blocks of each other, killed eight people including civilians, police officers and rival cartel members, and injured at least 101. On 09/24/20008 on Wednesday, three suspected perpetrators, Juan Carlos Castro Galeana, Julio Cesar Mondragon Mendoza and Alfredo Rosas Elicea who are members of the Gulf Cartel’s Zetas, were arrested by police in Apatzingan. All three confessed to the grenade attack and claimed that it was carried out to provoke the government in the escalating war against drugs between the government and cartel members.",1,1,1,1,2,"Other Crime Type",0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",78,"Procession/Gathering (funeral, wedding, birthday, religious)",,"A crowd of people celebrating Mexican Independence Day",130,Mexico,3,Police,25,"Police Security Forces/Officers","Morelia Law Enforcement","Mexican police officers were also targeted.",130,Mexico,14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified",,"Rival cartel members were also targeted.",130,Mexico,"Gulf Cartel","XOC - Los Zetas",,,,,"The attack was carried out to provoke the government in the escalating war against drugs between the government and cartel members.",0,,,0,3,3,1,8,"Personal claim",,,,,,,0,6,Explosives,7,Grenade,6,Explosives,7,Grenade,,,,,,,,,"Two fragmentation grenades were used in the bombing attack.",,,"International Herald Tribune, "Grenade Attacks Kill 8 on Mexico's National Day"," International Herald Tribune"," September 16"
200810110010,2008,10,11,,0,,38,Canada,1,"North America","British Colombia",Tomslake,55.555446,-120.076197,1,0,"The bombing attack took place at the EnCana natural gas pipeline in the Tomslake area southeast of Dawson Creek near the Alberta border, British Colombia province, Canada.","10/11/2008: On Saturday night, unknown assailants detonated a bomb targeting the EnCana natural gas pipeline in the Tomslake area southeast of Dawson Creek near the Alberta border, British Colombia province, Canada. The bombing attack caused no casualties or property damages although the blast created a 1.8 meter crater in the ground. The bomb, which was placed where the pipeline emerges from the ground, was intended to rupture and blow up the pipeline. Local media outlets received a letter the day before on 10/10/2008 on Friday calling EnCana and other energy companies 'terrorists' for expanding 'deadly' gas wells and demanded that the local oil and gas companies leave town.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,106,Gas,EnCana,"The EnCana natural gas pipeline",38,Canada,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was carried out to force EnCana and other local energy companies to leave town.",0,,,0,-99,0,-9,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"Unknown explosives were used in the bombing attack.",,,"CBC Canada, "Sabotage Feared in Two Pipe Line Bombings in Canada"," World News Connection"," CBC Canada"
200810110014,2008,10,11,,0,,130,Mexico,1,"North America","Nuevo Leon",Monterrey,25.673211,-100.309201,1,0,"The attack took place in Monterrey, Nuevo Leon, Mexico at the U.S. Consulate.","10/11/2008: On Saturday around midnight, two gunmen shot six times at the U.S. Consulate in Monterrey, Nuevo Leon, Mexico and threw a grenade which failed to detonate.  Police found six spent .45 caliber casings at the scene. No group claimed responsibility.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,7,"Government (Diplomatic)",46,Embassy/Consulate,"United States Consulate","U.S. Consulate in Monterrey",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive for the attack is unknown.",0,,,0,2,0,0,,,,,,,,,,6,Explosives,7,Grenade,,,,,,,,,,,,,"A grenade was used in the attack.",,,"Associated Press, "Assailants Attack U.S. Consulate in Mexico"," Associated Press"," October 13"
200810160007,2008,10,16,,0,,38,Canada,1,"North America","British Colombia",Tomslake,55.555446,-120.076197,1,0,"The bombing attack took place at the EnCana gas natural pipeline in the Tomslake area off Highway 2 on the 201 Road east of Dawson Creek near the Alberta border, British Colombia province, Canada.","10/16/2008: On Thursday night just after midnight, unknown assailants detonated a bomb targeting the EnCana natural gas pipeline in the Tomslake area off Highway 2 on the 201 Road east of Dawson Creek near the Alberta border, British Colombia province, Canada. The bombing attack caused no casualties and only slightly damaged the pipeline, creating a minor gas leak. The blast also left a crater in the ground. Local media outlets received a threatening letter on 10/10/2008 on Friday calling EnCana and other energy companies 'terrorists' for expanding 'deadly' gas wells and demanded that the local oil and gas companies leave town.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,106,Gas,EnCana,"The EnCana natural gas pipeline",38,Canada,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was carried out to force EnCana and other local energy companies to leave town.",0,,,0,-99,0,-9,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"Unknown explosives were used in the bombing attack.",,,"CBC Canada, "Sabotage Feared in Two Pipe Line Bombings in Canada"," World News Connection"," CBC Canada"
