eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubleterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,npercap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode_txt2,claim3,claimmode3,claimmodetxt_3,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nreleased,addnotes,scite1,scite2,scite3
200801040002,2008,1,4,,0,,205,Thailand,5,"Southeast Asia",Yala,Unknown,6.202025,101.252379,4,0,"Somewhere in Yala Province","01/04/2008:  A Muslim man was killed in a drive-by shooting near a mosque in Yala province, Thailand.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",69,"Religion Identified","Muslim Villagers","A Muslim man near the mosque.",205,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was connected to ongoing cultural and religious tensions in southern Thailand.",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,""Muslim man killed in Thai south: police"," Agence France Presse"," January 5"
200801040011,2008,1,4,,0,,155,"West Bank and Gaza Strip",10,"Middle East & North Africa","Gaza Strip",Gaza,31.502407,34.459743,1,0,,"01/04/2008:  A Qassam rocket fired by militants from Gaza City hit a house in Sderot, Israel.  A seventeen-year-old boy was injured.  The house was damaged.  In total, the militants fired six rockets.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",Sderot,Villagers,97,Israel,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was in connection with ongoing tension between Israel and the Occupied areas of Palestine.",0,,,0,,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,"There were four Qassam rockets in total.  Only one hit a house.",,,""Boy Lightly Wounded in Rocket Attack"," The Jerusalem Post"," January 4"
200801040014,2008,1,4,,0,,104,Kenya,11,"Sub-Saharan Africa","Rift Valley",Kipkaren,0.477233,35.104758,1,0,,"01/04/2008:  Kenyan militias crossed into Uganda and pushed at least 30 Kenyan refugees into the Kipkaren River in the Rift Valley Province of western Kenya 50 miles from the Uganda border where they drowned.  This attack was part of the uprising and tribal conflict following the Kenyan presidential elections.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Rival Tribe","Tribe members",104,Kenya,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack occurred during several weeks of tribal conflict and uprising following the Presidential election.",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,"The primary weapons were guns, to intimidate people into the river.  However, the ultimate weapon was the river itself.",,"The conflict in this area is that the President "won"" re-election"," and minority tribes accused him of rigging the election.  Several Kenyans"," especially those from the majority tribe"," fled the rioting that occurred after the election results were announced.  In this case"
200801050001,2008,1,5,,0,,155,"West Bank and Gaza Strip",10,"Middle East & North Africa","Gaza Strip",Gaza,31.502407,34.459743,1,0,,"01/05/2008:  Seven Qassam rockets struck Sderot, Israel.  One hit a street in a residential area and four people were treated for shock.  The Popular Resistance Committees, a group allied with HAMAS, claimed responsibility for the rocket fire.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",Sderot,Villagers,97,Israel,,,,,,,,,,,,,,,,,"Popular Resistance Committees",,,,,,"The attack was in connection with ongoing tension between Israel and the Occupied areas of Palestine.",0,,,0,,0,1,10,Unknown,,,,,,,0,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,"Ali Daraghmeh, "Israeli troops pull out of Nablus after 4-day sweep of militants"," munitions"," The Associated Press"
200801050005,2008,1,5,,0,,97,Israel,10,"Middle East & North Africa",Central,Negev,31.873198,34.978411,1,0,,"01/05/2008:  Palestinian militants shot two Qassam rockets at western Negev.  The rockets exploded in an open field, causing no damage and not casualties.  The Martyr Abu-Ali Mustafa Brigades, the military arm of the Popular Front for the Liberation of Palestine, claimed responsibility for the attack, claiming that it was a response to the ongoing Israeli attacks against the Palestinian people.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Village of Negev",Villagers,97,Israel,,,,,,,,,,,,,,,,,"Popular Front for the Liberation of Palestine (PFLP)",,,,,,"The attack was a response to ongoing Israeli attacks against the Palestinian people.",0,,,0,,0,1,10,Unknown,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,""ISRAELI TROOPS KILL TWO HAMAS MEN IN GAZA"," PALESTINIANS FIRE ROCKETS AT NEGEV"," Israel Radio"
200801050009,2008,1,5,,0,,95,Iraq,10,"Middle East & North Africa",Diyala,Baqubah,33.74324,44.623825,1,0,,"01/05/2008:  A roadside bomb in Baquba, Iraq, wounded three civilians.  It was unclear what the target was.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified",Civilians,"Iraqi Civilians",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,10,"Pressure Trigger",,,,,,,,,,,,,,,,"Qassim Abdul-Zahra, "PM returns to Iraq after medical checks in London; roadside bomb kills 6 north of Baghdad"," The Associated Press"," January 5"
200801050011,2008,1,5,,0,,95,Iraq,10,"Middle East & North Africa",Diyala,Baqubah,33.74324,44.623825,1,0,,"01/05/2008:  A bomb was detonated in the industrial district of Baquba, Iraq, killing one person.  The target was a group of workers in the district.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified","Iraqi workers","Workers in the Industrial District",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,,,,""ROUNDUP: Twelve killed in Iraqi violence"," US captures 18 suspects"," Deutsche Presse-Agentur"
200801050013,2008,1,5,,1,,153,Pakistan,6,"South Asia","Federally Administered Tribal Areas",Wana,32.306099,69.579956,1,1,"The militants were stopping traffic on a road heading out of Wana.","01/05/2008:  Suspected militants associated with Tehrik-i-Taliban Pakistan (TTP) abducted five Christians in the South Waziristan Agency of Pakistan.  The militants said the hostages would be freed after six militants in custody of law enforcement agencies were freed.",1,1,1,0,,,0,1,0,6,"Hostage Taking (Kidnapping)",,,,,14,"Private Citizens & Property",69,"Religion Identified",Christians,"Christians abducted in South Waziristan.",95,Iraq,,,,,,,,,,,,,,,,,"Tehrik-i-Taliban Pakistan (TTP)",,,,,,"The attack was an effort to free militants being held by law enforcement.",0,,,0,,0,1,10,Unknown,,,,,,,-9,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,5,"The hostages were released on January 7, 2008.",""Militants abduct five Christians in Pakistan"," Indo-Asian News Service"," January 5"
200801060002,2008,1,6,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/06/2008:  A car bomb exploded outside a popular restaurant in the Qahira neighborhood of Baghdad, Iraq, killing three people and injuring fifteen.  The attack occurred on the same day as the celebration of the founding of the Iraqi military.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Iraqi civilians","Iraqi Civilians",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,,,,"Jamie Gumbrecht and Hussein Khadim, "Suicide bombing hits Iraq military celebration"," Knight Ridder Washington Bureau"," January 6"
200801060011,2008,1,6,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/06/2008:  A parked car bomb exploded and four mortars landed near a bus terminal in Baghdad, Iraq, killing one person.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Bus Terminal",Civilians,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,15,Vehicle,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,"Bradley Brooks, "Suicide attacker strikes crowd celebrating Iraqi Army Day"," killing 11"," The Associated Press"
200801060012,2008,1,6,,1,,95,Iraq,10,"Middle East & North Africa",Diyala,Khalis,33.848618,44.522125,1,0,,"01/06/2008:  Suspected al-Qaida in Iraq fighters attacked the home of a sheik in Khalis, Iraq.  They kidnapped him and thirteen members of his family.  His son and daughter-in-law were critically wounded.  Iraqi police believed that the motivation for the attack was that the tribal leader was preparing to form a local Awakening Council.",1,1,1,0,,,0,1,0,2,"Armed Assault",6,"Hostage Taking (Kidnapping)",,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Tribal Leadership",Leader,95,Iraq,,,,,,,,,,,,,,,,,"Al-Qaida in Iraq",,,,,,Unknown,1,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,-99,,"Bradley Brooks, "Suicide attacker strikes crowd celebrating Iraqi Army Day"," killing 11"," The Associated Press"
200801060014,2008,1,6,,0,,153,Pakistan,6,"South Asia","Federally Administered Tribal Areas",Wana,32.306099,69.579956,1,0,,"01/06/2008:  Suspected Taliban militants fired a rocket into the offices of the pro-government tribal leader Maulyi Nazir in the town of Wana, Pakistan.  Three Tribesmen were killed in the attack.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Opposing Tribal Leader",Followers,153,Pakistan,,,,,,,,,,,,,,,,,"Tehrik-i-Taliban Pakistan (TTP)",,,,,,"The attack was aimed to intimidate tribal competitors against cooperation with the government in hopes of brokering a peace in the region.",1,,,0,,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,""Enemies of Taliban slain in Pakistan"," The Star-Ledger"," January 8"
200801060015,2008,1,6,,0,,153,Pakistan,6,"South Asia","Federally Administered Tribal Areas",Shakai,32.475559,69.636063,1,0,,"01/06/2008:  Suspected Taliban militants fired a rocket into the offices of the pro-government tribal leader Maulyi Nazir in the town of Shakai, Pakistan.  Five tribesmen were killed and six others were wounded in the attack.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Opposing Tribal Leader",Followers,153,Pakistan,,,,,,,,,,,,,,,,,"Tehrik-i-Taliban Pakistan (TTP)",,,,,,"The attack was aimed to intimidate tribal competitors against cooperation with the government in hopes of brokering a peace in the region.",1,,,0,,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,""Enemies of Taliban slain in Pakistan"," The Star-Ledger"," January 8"
200801060016,2008,1,6,,0,,153,Pakistan,6,"South Asia","Federally Administered Tribal Areas",Wana,32.306099,69.579956,1,0,,"01/06/2008:  Suspected Islamic militants shot and killed three tribal leaders in a market in Wana, Pakistan.",1,1,1,0,,,1,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Opposing Tribal Leader",Followers,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was aimed to intimidate tribal competitors against cooperation with the government in hopes of brokering a peace in the region.",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,""8 leaders killed before cease-fire meeting"," Grand Rapid Press"," January 7"
200801060017,2008,1,6,,0,,4,Afghanistan,6,"South Asia",Kapisa,Hazratha,35.011389,69.331667,2,0,,"01/06/2008:  Unidentified gunmen killed a religious scholar in Hazratha village, Afghanistan.  The scholar was killed as he was on his way to the mosque.  Officials said that militants killed him because he supported the government.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",69,"Religion Identified","Afghani religious scholar","Religious Scholar",4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"Officials said the militants killed the man because he had spoken out in favor of the government.",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,""Unidentified gunmen kill religious scholar in Kapsia"," Pajhwok Afghan News"," January 7"
200801060020,2008,1,6,,0,,205,Thailand,5,"Southeast Asia",Narathiwat,Unknown,6.190088,101.797961,3,0,,"01/06/2008:  A home-made bomb attached to a motorcycle and parked near a butcher's shop exploded at the Bang Nak market in Muang district of Narathiwat province, Thailand.  Two people were injured.  The bike was parked by a teenager who rode off on a different bike.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",74,Marketplace/Plaza/Square,"Thai civilians","Civilians in thai market",205,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was linked to cultural tensions in southern Thailand.",0,,,0,2,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,"The bomb was attached to a motorcycle.",,,""Violence in Deep South kills two"," The Nation"," January 7"
200801060021,2008,1,6,,0,,205,Thailand,5,"Southeast Asia",Pattani,"Khok Pho (District)",6.686475,101.139088,3,0,,"01/06/2008:  In the Khok Pho district of Pattani province, Thailand, a man was shot on the roadside by two suspected insurgents.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Thai civilians","Thai Civilians",205,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was linked to cultural tensions in southern Thailand.",0,,,0,2,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,""Violence in Deep South kills two"," The Nation"," January 7"
200801070006,2008,1,7,,0,,153,Pakistan,6,"South Asia","Federally Administered Tribal Areas",Wana,32.306099,69.579956,1,0,,"01/07/2008:  Suspected Islamic militants killed five pro-government tribal leaders in their homes in Wana, Pakistan.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Opposing Tribal Leader",Followers,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was aimed to intimidate tribal competitors against cooperation with the government in hopes of brokering a peace in the region.",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,""8 leaders killed before cease-fire meeting"," Grand Rapid Press"," January 7"
200801070008,2008,1,7,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/07/2008:  An improvised explosive device exploded in a car in east Baghdad, Iraq.  One person was killed and three others were wounded by the attack. There were no claims of responsibility.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Iraqi civilians",Civilians,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,,,,"Laith Hammoudi, "Roundup of violence in Iraq"," Knight Ridder Washington Bureau"," January 7"
200801070009,2008,1,7,,1,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/07/2008:  Gunmen in five cars kidnapped at least eight tribal members at a tribal checkpoint in Baghdad, Iraq.",1,1,1,0,,,0,1,0,6,"Hostage Taking (Kidnapping)",,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Tribal Checkpoint Workers",Tribesmen,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,-99,,"Laith Hammoudi, "Roundup of violence in Iraq"," Knight Ridder Washington Bureau"," January 7"
200801070013,2008,1,7,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/07/2008:  An improvised explosive device exploded in the Karrada neighborhood of Baghdad, Iraq.  Three people were injured.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Iraqi civilians",Civilians,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"The bomb was an improvised explosive device",,,"Laith Hammoudi, "Roundup of violence in Iraq"," Knight Ridder Washington Bureau"," January 7"
