eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubleterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,npercap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode_txt2,claim3,claimmode3,claimmodetxt_3,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nreleased,addnotes,scite1,scite2,scite3
200801020020,2008,1,2,,0,,92,India,6,"South Asia",Jharkhand,Unknown,23.610181,85.279935,4,0,"Police outpost bordering the states of Jharkhand and Orissa","01/02/2008:  A policeman was killed and five others injured in a strike by Maoists at the Bansjore police outpost bordering Jharkhand and Orissa. There were over 50 involved in the attack which started at midnight. More than 1000 rounds were exchanged between the rebels and police force who were able to recover three live cane bombs and country grenades.",1,1,1,0,,,0,1,0,2,"Armed Assault",3,Bombing/Explosion,,,3,Police,,,"Indian police forces",,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",6,Explosives,17,"Other Explosive Type",,,,,,,,,,,,"The Statesman (India), “One policeman killed and 3 injured in Maoist attack,” January 3, 2008.","Indo-Asian News Service, “One policeman killed, five injured in Maoist attack,” HT Syndication, January 2, 2008.",
200801030010,2008,1,3,,0,,118,Macedonia,9,"Eastern Europe",Skopje,Skopje,42.000273,21.432541,1,0,,"01/03/2008:  A police officer was killed and another two were seriously wounded after their jeep came under automatic weapons fire from a passing car in Skopje.",0,1,1,1,2,"Other Crime Type",0,1,0,2,"Armed Assault",,,,,3,Police,23,"Police Patrol (including vehicles and convoys)","Macedonian police",jeep,118,Macedonia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,2,"Automatic or Semi-Automatic Rifle",,,,,,,,,,,,,,,,"Associated Press Worldstream, “Macedonia: 1 policeman killed, 2 injured in machine gun attack,” January 3, 2008.","BBC Monitoring, “Macedonian police announce identity of policeman killed in 3 Jan attack,” MIA (Macedonian state news agency), January 4, 2008.","United Press International, “Gunmen kill 1 Macedonian policeman, hurt 2,” January 4, 2008."
200801040002,2008,1,4,,0,,205,Thailand,5,"Southeast Asia",Yala,Unknown,6.202025,101.252379,4,0,"Somewhere in Yala Province","01/04/2008:  A Muslim man was killed in a drive-by shooting near a mosque in Yala province, Thailand.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",69,"Religion Identified","Muslim Villagers","A Muslim man near the mosque.",205,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was connected to ongoing cultural and religious tensions in southern Thailand.",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,""Muslim man killed in Thai south: police"," Agence France Presse"," January 5"
200801040003,2008,1,4,,0,,205,Thailand,5,"Southeast Asia",Yala,"Bannang Sata District",6.242799,101.297732,3,0,,"01/04/2008:  A security official was wounded in a shooting in Yala province, Thailand.  The shooting took place when suspected insurgents ambushed patrol soldiers in Bannang Sata District late at night. The 23 year old soldier was shot in his right leg. This is just a small part of a large rebellion between Muslims who are the majority in southern Thailand and Buddhists.",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,2,"Armed Assault",,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","Thai Security Services",Soldiers,205,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was connected to ongoing cultural and religious tensions in southern Thailand.",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,""Muslim man killed in Thai south: police"," Agence France Presse"," January 5"
200801040014,2008,1,4,,0,,104,Kenya,11,"Sub-Saharan Africa","Rift Valley",Kipkaren,0.477233,35.104758,1,0,,"01/04/2008:  Kenyan militias crossed into Uganda and pushed at least 30 Kenyan refugees into the Kipkaren River in the Rift Valley Province of western Kenya 50 miles from the Uganda border where they drowned.  This attack was part of the uprising and tribal conflict following the Kenyan presidential elections.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Rival Tribe","Tribe members",104,Kenya,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack occurred during several weeks of tribal conflict and uprising following the Presidential election.",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,"The primary weapons were guns, to intimidate people into the river.  However, the ultimate weapon was the river itself.",,"The conflict in this area is that the President "won"" re-election"," and minority tribes accused him of rigging the election.  Several Kenyans"," especially those from the majority tribe"," fled the rioting that occurred after the election results were announced.  In this case"
200801050017,2008,1,5,,0,,203,Tanzania,11,"Sub-Saharan Africa","Dar es Salaam","Dar es Salaam",-6.813546,39.239418,1,0,"The incident occurred on Luhumbo Street in the city.","01/05/2008:  Unknown assailants attacked two journalists from a Tanzanian newspaper with acid and machetes.  Both were seriously injured and one was blinded by the acid. Mwana Halisi newspaper Editor Saeed Kubenea and consulting editor Ndimara Tegambwage were the names of the victims. The attackers reportedly entered Mwana Halisi's offices at around 9.00 p.m. (1800 gmt). Police arrested two suspected assailants named Hamis Almas Ramadhan, (25), resident of Mwananyamala B and Alfred Bernard Mushi alias Chambia (64) of Kinondoni-Luhumbo Street in the city. Kubenea suffered the acid injury while Tegambwage suffered several blows to the head from a machete.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility","Mwanahalisi Newspaper",Journalists,203,Tanzania,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,9,Melee,23,"Knife or Other Sharp Object",2,Chemical,1,Poisoning,,,,,,,,,,,,""Two Tanzanian journalists injured in machete"," acid attack"," Deutsche Presse-Agentur"
200801060012,2008,1,6,,1,,95,Iraq,10,"Middle East & North Africa",Diyala,Khalis,33.848618,44.522125,1,0,,"01/06/2008:  Suspected al-Qaida in Iraq fighters attacked the home of a sheik in Khalis, Iraq.  They kidnapped him and thirteen members of his family.  His son and daughter-in-law were critically wounded.  Iraqi police believed that the motivation for the attack was that the tribal leader was preparing to form a local Awakening Council.",1,1,1,0,,,0,1,0,2,"Armed Assault",6,"Hostage Taking (Kidnapping)",,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Tribal Leadership",Leader,95,Iraq,,,,,,,,,,,,,,,,,"Al-Qaida in Iraq",,,,,,Unknown,1,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,-99,,"Bradley Brooks, "Suicide attacker strikes crowd celebrating Iraqi Army Day"," killing 11"," The Associated Press"
200801060016,2008,1,6,,0,,153,Pakistan,6,"South Asia","Federally Administered Tribal Areas",Wana,32.306099,69.579956,1,0,,"01/06/2008:  Suspected Islamic militants shot and killed three tribal leaders in a market in Wana, Pakistan.",1,1,1,0,,,1,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Opposing Tribal Leader",Followers,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was aimed to intimidate tribal competitors against cooperation with the government in hopes of brokering a peace in the region.",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,""8 leaders killed before cease-fire meeting"," Grand Rapid Press"," January 7"
200801060017,2008,1,6,,0,,4,Afghanistan,6,"South Asia",Kapisa,Hazratha,35.011389,69.331667,2,0,,"01/06/2008:  Unidentified gunmen killed a religious scholar in Hazratha village, Afghanistan.  The scholar was killed as he was on his way to the mosque.  Officials said that militants killed him because he supported the government.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",69,"Religion Identified","Afghani religious scholar","Religious Scholar",4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"Officials said the militants killed the man because he had spoken out in favor of the government.",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,""Unidentified gunmen kill religious scholar in Kapsia"," Pajhwok Afghan News"," January 7"
200801060021,2008,1,6,,0,,205,Thailand,5,"Southeast Asia",Pattani,"Khok Pho (District)",6.686475,101.139088,3,0,,"01/06/2008:  In the Khok Pho district of Pattani province, Thailand, a man was shot on the roadside by two suspected insurgents.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Thai civilians","Thai Civilians",205,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was linked to cultural tensions in southern Thailand.",0,,,0,2,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,""Violence in Deep South kills two"," The Nation"," January 7"
200801070006,2008,1,7,,0,,153,Pakistan,6,"South Asia","Federally Administered Tribal Areas",Wana,32.306099,69.579956,1,0,,"01/07/2008:  Suspected Islamic militants killed five pro-government tribal leaders in their homes in Wana, Pakistan.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Opposing Tribal Leader",Followers,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was aimed to intimidate tribal competitors against cooperation with the government in hopes of brokering a peace in the region.",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,""8 leaders killed before cease-fire meeting"," Grand Rapid Press"," January 7"
200801080011,2008,1,8,,0,,95,Iraq,10,"Middle East & North Africa",Saladin,Unknown,34.533753,43.483738,4,0,"Somewhere in the area.","01/08/2008:  U.S. soldiers were attacked by insurgents in the Salaheddin Governorate of Iraq.  Three soldiers were killed and two others were wounded in the small arms attack.",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,2,"Armed Assault",,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","Multi-National Force – Iraq (MNF-I)",Soldiers,217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was in connection with the insurgency against U.S. forces in Iraq.",0,,,0,,0,0,,,,,,,,,,5,Firearms,6,"Other Gun Type",,,,,,,,,,,,,"The guns used were small arms, but reports did not specify which type.",,,""Three US soldiers killed in Iraq"," Agence France Presse"," January 9"
200801080013,2008,1,8,,0,,167,Russia,9,"Eastern Europe",Ingushetia,Nesterovskaya,43.24,45.0554,1,0,,"01/08/2008:  Unknown militants attacked two police vehicles with a grenade launcher and assault rifles in Ingushetia, Russia.  Two police officers were killed in the attack.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,3,Police,25,"Police Security Forces/Officers","Russian Police Forces","Police Officers",167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,2,"Automatic or Semi-Automatic Rifle",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,""Police officer killed in southern Russia attack: report"," Agence France Presse"," January 9"
200801120001,2008,1,12,,0,,141,Nepal,6,"South Asia",Central,Birganj,27.04477,84.867372,1,0,"The incident occurred in front of Kanya Lower Secondary School.","1/12/2008: Activists from Janatantrik Terai Mukti Morcha - Jwala Singh (JTMM-J) shot Pushpa Shrestha, a local newspaper editor, in Birgunj, Parsa, Nepal. Shrestha died in the hospital while receiving treatment. The JTMM-J Parsa district leader claimed responsibility for the attack, but the motive behind the attack is unknown.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility",Journalist,"Pushpa Shrestha, editor of New Highway and New Season",141,Nepal,,,,,,,,,,,,,,,,,"Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",,,,,,Unknown,0,,,0,-99,0,1,10,Unknown,,,,,,,0,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,"Shrestha was shot in the right shoulder, and later died in the hospital.",""JTMM-J murders scribe in Birgunj"," ekantipur.com"," January 13"
200801240007,2008,1,24,,0,,155,"West Bank and Gaza Strip",10,"Middle East & North Africa","West Bank","Kfar Ezion",31.649395,35.11554,1,0,,"01/24/2008:  Two Palestinians, disguised as Israeli soldiers, infiltrated a school in the West Bank settlement of Kfar Etzion in Israel and stabbed three students.  Both of the perpetrators were shot dead by security guards. None of the victims were killed but did sustain injuries.",1,1,1,0,,,0,0,0,2,"Armed Assault",,,,,8,"Educational Institution",49,"School/University/Educational Building","West Bank settlement of Kfar Etzion",Students,97,Israel,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,2,0,-9,,,,,,,,,-9,9,Melee,23,"Knife or Other Sharp Object",,,,,,,,,,,,,,,,"“2 Palestinians infiltrate West Bank school, stab students, shot dead,” Associated Press Worldstream, January 24, 2008.","“Xinhua: One Israeli, Two Palestinians Killed in Two Attacks in Jersusalemarea,” Beijing Xinhua in English, January 24, 2008.",
200801240009,2008,1,24,,0,,167,Russia,9,"Eastern Europe",Grozny,Grozny,43.320229,45.654491,1,0,,"01/24/2008:  Unknown perpetrators attacked a police car in Grozny, Russia killing one police officer and injuring another.",0,1,1,1,2,"Other Crime Type",0,1,0,2,"Armed Assault",,,,,3,Police,25,"Police Security Forces/Officers",Russia,"Russian police",167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,-9,,,,,,,,,-9,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,"“One Policeman Killed, One Wounded In Attack On Car In Grozny,” Moscow Interfax in English, January 24, 2008.",,
