eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubleterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,npercap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode_txt2,claim3,claimmode3,claimmodetxt_3,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nreleased,addnotes,scite1,scite2,scite3
200801080004,2008,1,8,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/08/2008:  Unidentified gunmen shot and killed the deputy of the Mansour tax department in Baghdad, Iraq.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,"Government (General)",18,"Government Personnel (excluding police, military)","Mansour Tax Department",Deputy,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,"Hussein Kadhim, "Roundup of violence in Iraq"," Knight Ridder Washington Bureau"," January 8"
200801080005,2008,1,8,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/08/2008:  A bomb was planted inside the car of a neighborhood official in Baghdad, Iraq.  The official was killed in the explosion and two others were wounded.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,"Government (General)",18,"Government Personnel (excluding police, military)","Local Government","Neighborhood Official",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,,,,"Hussein Kadhim, "Roundup of violence in Iraq"," Knight Ridder Washington Bureau"," January 8"
200801080014,2008,1,8,,0,,122,Maldives,6,"South Asia","Upper North Province",Hoarafushi,6.982233,72.896398,1,0,,"01/08/2008:  An attacker attempted to assassinate the President of Maldives.  The man tried to stab the President in the stomach as the President was greeting people on the Hoarafushi islet during a tour of the nation, but was stopped by a boy scout who wrestled the attacker to the ground.",1,1,1,0,,,0,0,0,1,Assassination,,,,,2,"Government (General)",17,"Head of State","State of Maldives","President of Maldives",122,Maldives,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,1,1,0,,,,,,,,,,9,Melee,23,"Knife or Other Sharp Object",,,,,,,,,,,,,,,,"Mel Gunasekera, "Boy scout saves Maldives president from assassination bid: official"," Agence France Presse"," January 8"
200801240010,2008,1,24,,0,,167,Russia,9,"Eastern Europe",Ingushetia,Troitskaya,43.305922,44.987378,1,0,,"01/24/2008:  Unknown perpetrators attacked a vehicle carrying Russian Defense Ministry servicemen in the village of Troitskaya in Ingushetia's Sunzha district, Russia killing no one and injuring one. The incident occurred at around 5 pm Moscow time, Wednesday.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,2,"Government (General)",18,"Government Personnel (excluding police, military)",Russia,"Russian Defense Ministry servicemen",167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,-9,,,,,,,,,-9,5,Firearms,2,"Automatic or Semi-Automatic Rifle",,,,,,,,,,,,,,,,"“One Serviceman Wounded In Attack On Vehicle In Ingush Village,” Moscow Interfax in English, January 24, 2008.",,
200801300006,2008,1,30,,0,,4,Afghanistan,6,"South Asia",Helmand,Unknown,31.363647,63.958611,4,0,,"01/30/2008:  A Taliban suicide bomber blew himself up in Helmend Province in southern Afghanistan killing the deputy governor of the province as well as five others.  The attack also injured eighteen people. Haji Pir Mohammad, the deputy governor, was reported by Taliban spokesman Zabihullah Mujahed to be the primary target. Mujahed also claimed the attack was carried out by an Afghan named Qudratullah from the eastern province of Paktia, one of the centers of Taliban resistance. The Helmend attack, which occurred at the main mosque in the capital of the province in Lashkar Gah, came just hours after an earlier morning suicide bombing in the capital Kabul.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,2,"Government (General)",18,"Government Personnel (excluding police, military)","Afghan political official","Deputy governor of Helmend province",4,Afghanistan,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Afghan citizens",Civilians,4,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0,,,0,1,0,1,10,Unknown,,,,,,,-9,6,Explosives,13,"Suicide (carried bodily by human being)",,,,,,,,,,,,,,,,"“EXPLOSION KILLED 8 IN AFGHANISTAN,” Bahrain News Agency, January 30, 2008.","“Suicide blast in mosque kills Afghan deputy governor,” Agence France Presse – English, January 31, 2008.","Noor Khan, “Suicide bomber kills Afghan official amid fears for future of international mission,” The Associated Press, January 31, 2008."
200802010006,2008,2,2,,1,2/5/2008,42,Chad,11,"Sub-Saharan Africa",N'Djamena,N'Djamena,12.126693,15.0284,1,0,"Inside the city of N'Djamena","2/2/2008: Chadian rebels attacked the capital city of N'Djamena, in N'Djamena region, Chad.  The rebels engaged in three days of fighting with military forces, finally agreeing to a cease-fire on February 5, 2008.  Hundreds of civilians and an unknown number of rebels and military personnel were killed in the attack; more than one thousand people were wounded.  Stores and businesses in the downtown sector were looted, as were the parliament buildings and the state broadcasting station.  Approximately 20,000 residents fled the city during the assault.  The rebels entered the city with the intention of toppling President Deby; they directed their attack towrds the presidential palace.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,2,"Government (General)",17,"Head of State","Chadian president","President Idriss Deby",42,Chad,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","Chadian soldiers","Chadian military protecting the presidential palace and the city of N'Djamena",42,Chad,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",Civilians,"Civilians in the vicinity of the city of N'Djamena",42,Chad,Rebels,,,,,,"The rebels were trying to topple President Idriss Deby.",0,,,0,-99,-99,1,10,Unknown,,,,,,,0,5,Firearms,2,"Automatic or Semi-Automatic Rifle",,,,,,,,,,,,,"The only specific weapons mentioned were "heavy weapons"""",,"The rebel forces consisted of three groups that had formed a coalition, led by Mahamat Nouri","Tom Maliti, "Hundreds of Civilians Killed in Chad"," Associated Press"," February 5"
200802020001,2008,2,2,,0,,92,India,6,"South Asia",Haryana,"Karnal District",29.685693,76.990483,3,0,,"02/02/2008:  The convoy of Dera Sacha Sauda Chief Grumeet Singh Ram Rahim was attacked with an explosive device in Karnal district, India, wounding 10 people. No group has claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",18,"Government Personnel (excluding police, military)","Indian Government","Convoy of Dera Sacha Sauda Chief",92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,,,,"Navjeevan Gopal, “Dera Sacha Sauda Chief escapes bomb attack Feb 2, 10 others injured,” The Indian Express, Feb 03, 2008.",,
200802030001,2008,2,3,,0,,95,Iraq,10,"Middle East & North Africa",Diyala,Baqubah,33.74324,44.623825,1,0,,"02/03/2008:  A bomb targeting security official Husayn al-Zubaydi killed two US officials and wounded al-Zubaydi in Ba’qubah, Iraq. No group has claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",18,"Government Personnel (excluding police, military)","Diyala Governorate Council","Husayn al-Zubaydi",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,,,,"“Iraqi MP confirms two US officials killed in Ba’qubah blast,” Al-Jazirah Satellite Channel Television, Feb 03, 2008.",,
200802050003,2008,2,4,,0,,141,Nepal,6,"South Asia",Central,Jaleshwor,26.633463,85.799952,1,0,,"2/4/2008: Bombs exploded in five separate places, including Zero Mile and the district education office, the day before a Nepali Congress rally in Jaleswar, Mahottari, Nepal. The district leader of Janatantrik Terai Mukti Morcha - Jwala Singh (JTMM-J) claimed responsibility for the explosions, stating that the explosions were meant to target Nepali Congress members. There was no report of injury, damage, or casualties.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",21,"Government Building/Facility/Office","Nepali Government","Nepali Congress rally",141,Nepal,,,,,,,,,,,,,,,,,"Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",,,,,,Unknown,0,,,0,-99,0,1,2,"Call (post-incident)",,,,,,,0,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"Police found half a dozen unexploded bombs scattered around the town, all of which were safely disposed of.",,,""Blasts ahead of Nepali Congress rally"," The Himalayan Times"," February 5"
200802090002,2008,2,9,,0,,153,Pakistan,6,"South Asia","North-West Frontier Province",Charsadda,34.14658,71.743538,1,0,,"02/09/2008:  A suicide bomber struck a political rally in Charsadda, Pakistan, killing 18 and wounding 25. While no group has claimed responsibility for the attack, rising tensions between the Awami National Party and the Islamist Party are likely motivations.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Awami National Party","Participants in the Charsadda political rally.",153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,1,0,0,,,,,,,,,,6,Explosives,13,"Suicide (carried bodily by human being)",,,,,,,,,,,,,,,,"Riaz Khan, “Bomb explodes at election rally in northwest Pakistan, killing 18,” The Associated Press, Feb 09, 2008.","Robert H. Reid, “Suicide bomber kills at least 25 at election rally in northwest Pakistan,” The Associated Press, Feb 09, 2008.","Kim Barker, “Suicide bomb kills dozens at protest rally in Pakistan,” The Chicago Tribune, Feb 09, 2008."
200802100002,2008,2,10,,0,,4,Afghanistan,6,"South Asia",Kandahar,Kandahar,31.631083,65.742226,1,0,,"02/10/2008:  A bomb exploded near the convoy of Kandahar Gov. Asadullah Khalid, wounding three people in Kandahar, Afghanistan. No groups have claimed responsibility for the attack, but the Taliban is suspected.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",18,"Government Personnel (excluding police, military)","Kandahar Government","Governor Asadullah Khalid",4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,,,,"Amir Shah, “Afghan governor from volatile south survives bomb attack,” The Associated Press, Feb 11, 2008.",,
200802110001,2008,2,11,,0,,347,"East Timor",5,"Southeast Asia",Dili,Dili,-8.558458,125.578151,1,1,"Outside of Dili","02/11/2008:  The President of East Timor, Jose Ramos Horta, was shot 3 times and severely wounded as he was walking outside his home at Areia Branca near Dili, East Timor at around 6:30am. The attack appeared to be a kidnapping attempt gone wrong, and was perpetrated by East Timor Rebels led by renegade Major Alfredo Reinado. Two of Horta's bodyguards, one of which was injured, exchanged fire with the kidnappers/gunmen who were in two vehicles when they attempted to abduct the president. It was also declared that Alfredo Reinado and one of his soldiers were killed in the exchange. This attack as well as a later assassination attempt agains the Prime Minister of East Timor the same day was considered an attempt to overthrow the government.",1,1,1,0,,,0,0,0,6,"Hostage Taking (Kidnapping)",,,,,2,"Government (General)",17,"Head of State","East Timor Government","President Jose Ramos Horta",347,"East Timor",,,,,,,,,,,,,,,,,Unknown,,,,,,"Attempted coup against President Jose Ramos Horta",0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,"A rebel group led by Reinado approached President Horta in two cars, and as they tried to make the abduction, Horta reached for a cell phone. The rebels shot him three times, and a shootout ensued with Horta's bodyguards.","Brendan Nicholson, “President fights for life; East Timor leader shot on morning walk in coup attempt,” The Age, Feb 12, 2008.","Lindsay Murdoch, “Man of peace gunned down,” The Age, Feb 12, 2008.","Stephen Fitzpatrick, “President Ramos Horta critical after rebel's assassination attempt - Diggers sent to crisis in Timor,” The Australian, Feb 12, 2008."
200802110002,2008,2,11,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"02/11/2008:  Two car bombs were detonated at a meeting of Sunni tribal leaders in Baghdad, Iraq, killing 11 and wounding 20. The attacks occurred just before US defense secretary Robert Gates left Iraq, though they are said to have been directed at the leaders of US-aligned Sunni groups. Though it has not claimed responsibility for the attacks, Al-Qaida in Iraq is strongly suspected.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",18,"Government Personnel (excluding police, military)","Sunni tribal leadership","Sunni tribal leaders meeting at the compound of Sheikh Ali Hatem",95,Iraq,,,,,,,,,,,,,,,,,"Al-Qaida in Iraq",,,,,,Unknown,1,,,0,,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,,,"The two attacks, the first of which was carried by a minibus and the second by a Volkswagen Golf, came within minutes of each other.","Ian Fisher, “Sunni leader seems to be target as 2 bombs in Baghdad kill 11,” The New York Times, Feb 12, 2008.","Kim Gamel, “Twin car bombs target U.S.-allied Sunnis meeting in Baghdad; as many as 22 killed,” The Associated Press, Feb 12, 2008.","Lauren Frayer, “Twin car bombs strike near powerful Shiite politician's compound in east Baghdad,” The Associated Press, Feb 11, 2008."
200802120003,2008,2,12,,0,,153,Pakistan,6,"South Asia","Federally Administered Tribal Areas","Mir Ali",32.975433,70.273735,1,1,,"02/12/2008:  A suicide bomber blew himself up in an attempt to kill the leader of a traditional tribal lashkar, Haji Nekam Khan Eidak, in North Waziristan, Pakistan. While Eidak survived, the attack claimed 11 lives and injured 13. No groups have claimed responsibility for the attack.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Awami National Party","Haji Nekam Khan Eidak",153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,1,0,0,,,,,,,,,,6,Explosives,13,"Suicide (carried bodily by human being)",,,,,,,,,,,,,,,,"A suicide bomber blew himself up in an attempt to kill the leader of a traditional tribal lashkar, Haji Nekam Khan Eidak, in North Waziristan, Pakistan. While Eidak survived, the attack claimed 11 lives and injured 13. No groups have claimed responsibility for the attack.",,
200802130001,2008,2,13,,0,,153,Pakistan,6,"South Asia","North-West Frontier Province","Swat district",34.767228,72.376782,3,0,,"02/13/2008:  A roadside bomb exploded at the scene of a political rally in Swat Valley, Pakistan, killing one and wounding several. Among the wounded was Mufti Hussain Ahmed, a candidate for a pro-Taliban Islamic party. No groups have claimed responsibility for the attack, but authorities suspect the attack is related to tensions surrounding the assassination of Benazir Bhutto.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Jamiat Ulema-e-Islam party","Mufti Hussain Ahmed",153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"A roadside bomb was used in the attack.",,,"“Roadside bomb hits election candidate’s car in Northwest Pakistan,” Voice of America News, February 13, 2008.","Munir Ahmad, “Roadside Bomb Wounds Pakistan Candidate,” Associated Press Online, February 13, 2008.",
200802140001,2008,2,14,,0,,182,Somalia,11,"Sub-Saharan Africa",Banaadir,Mogadishu,2.059819,45.326115,1,0,,"02/14/2008:  A grenade was thrown into a meeting hall during an election meeting by Yemeni community leaders in Mogadishu, Somalia, resulting in one person's death and four wounded. No groups have claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",19,Election-related,"Local Mogadishu leadership","A gathering of Yemeni nationals",228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,7,Grenade,,,,,,,,,,,,,,,,"“Grenade attack kills Yemeni national in Somali capital,” Voice of America News, February 14, 2008.",,
200802150004,2008,2,15,,0,,141,Nepal,6,"South Asia",Mid-Western,Nepalganj,28.056065,81.628014,1,0,,"02/15/2008:  At approximately 4:50 a.m., the offices of the Nepal Election Commission in Nepalgunj, Banke District, Nepal was attacked by a barrage of bombs.  No casualties resulted from this attack, although property damage did occur, including damage to employees’ residences.  Jantantrik Terai Mukti Morcha Jwala Singh (JTMM-J), a militant group that demands Terai become its own independent state, claimed responsibility for this attack.",1,1,1,1,1,"Insurgency/Guerilla Action",0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",19,Election-related,"Nepal Constituent Assembly","Election Commission of Nepal",141,Nepal,,,,,,,,,,,,,,,,,"Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",,,,,,,0,,,0,,0,1,10,Unknown,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,"“Bomb attack on Nepal poll panel office,” The Press Trust of India, February 15, 2008.",,
