eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubleterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,npercap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode_txt2,claim3,claimmode3,claimmodetxt_3,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nreleased,addnotes,scite1,scite2,scite3
200801020012,2008,1,2,,0,,4,Afghanistan,6,"South Asia",Khost,Yaqubi,33.458527,69.995087,1,0,,"01/02/2008:  A roadside bomb in the east's Khost province killed two Afghan security guards working for a U.S. military base.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,"Police Security Forces/Officers","Afghani security company","Afghani security guards hired by a construction company",4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"A roadside bomb was used in the attack.",,,"Rahim Faiez, “19 killed in Afghanistan as violence continues into new year,” Associated Press, January 2, 2008.","Deutsche Presse-Agentur, “At least 23 killed in Afghan violence,” January 2, 2008.",
200801020014,2008,1,2,,0,,4,Afghanistan,6,"South Asia",Kandahar,"Spin Boldak district",30.869041,66.141526,3,0,,"01/02/2008:  A roadside bomb in the south killed two border police in Kandahar province as they were patrolling the Pakistani border. The chief of the Kandahar police Mohammad Raziq blamed the bombing on the Taliban.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,,,"Afghani police",,4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"A roadside bomb was used in the attack.",,"The two news articles appear to conflict on the date of the event.  It could be 1/1 or 1/2.","Rahim Faiez, “19 killed in Afghanistan as violence continues into new year,” Associated Press, January 2, 2008.","Agence France Presse, “Five Taliban killed by own car bomb in Afghanistan: police,” January 2, 2008.","Deutsche Presse-Agentur, “At least 23 killed in Afghan violence,” January 2, 2008."
200801020020,2008,1,2,,0,,92,India,6,"South Asia",Jharkhand,Unknown,23.610181,85.279935,4,0,"Police outpost bordering the states of Jharkhand and Orissa","01/02/2008:  A policeman was killed and five others injured in a strike by Maoists at the Bansjore police outpost bordering Jharkhand and Orissa. There were over 50 involved in the attack which started at midnight. More than 1000 rounds were exchanged between the rebels and police force who were able to recover three live cane bombs and country grenades.",1,1,1,0,,,0,1,0,2,"Armed Assault",3,Bombing/Explosion,,,3,Police,,,"Indian police forces",,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",6,Explosives,17,"Other Explosive Type",,,,,,,,,,,,"The Statesman (India), “One policeman killed and 3 injured in Maoist attack,” January 3, 2008.","Indo-Asian News Service, “One policeman killed, five injured in Maoist attack,” HT Syndication, January 2, 2008.",
200801030007,2008,1,3,,0,,4,Afghanistan,6,"South Asia",Nimroz,"Khash Rod district",31.622827,62.869366,3,0,,"01/03/2008:  An Indian engineer and seven Afghan policemen were killed when a suicide bomber blew himself up in the Khashrud district of Nimroz province.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,,,"Indian police forces",,4,Afghanistan,14,"Private Citizens & Property",,,,,92,India,,,,,,,,,Taliban,,,,,,Unknown,0,,,0,1,0,1,2,"Call (post-incident)",,,,,,,-9,6,Explosives,13,"Suicide (carried bodily by human being)",,,,,,,,,,,,,,,"It appears to be two bombs.  The first exploded the motor bike causing only one injury.  The suicide attack occurred after people gathered to investigate the first explosion.","Nasrat Shoaib, “Indian engineer, Afghan cops killed in suicide attack: official,” Agence France Presse, January 3, 2008.","Deutsche Presse-Agentur, “Six policemen, one Indian worker killed in Afghan explosions,” January 3, 2008.","The Brockville Recorder and Times (Ontario), “Suicide attack leaves 7 dead in Afghanistan,” January 3, 2008, final edition."
200801030009,2008,1,3,,0,,19,Bangladesh,6,"South Asia",Chittagong,Chittagong,22.341896,91.815117,1,0,,"01/03/2008:  Officer-in-Charge of Kulshi thana Kazi Shahabuddin Ahmed, ASI Harunur Rashid and constable Abdul Wadud were injured as terrorists threw bombs on them in Bangladesh’s Baghgona Debarpar area.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,2,"Armed Assault",,,3,Police,,,"Bangladeshi police forces",,19,Bangladesh,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,2,2,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,"United News of Bangladesh, “Two terrorists receive bullet wounds in gunfight with police in Ctg,” January 3, 2008.","Dhaka ATN Bangla TV, “Crime report,” January 3, 2008.",
200801030010,2008,1,3,,0,,118,Macedonia,9,"Eastern Europe",Skopje,Skopje,42.000273,21.432541,1,0,,"01/03/2008:  A police officer was killed and another two were seriously wounded after their jeep came under automatic weapons fire from a passing car in Skopje.",0,1,1,1,2,"Other Crime Type",0,1,0,2,"Armed Assault",,,,,3,Police,23,"Police Patrol (including vehicles and convoys)","Macedonian police",jeep,118,Macedonia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,2,"Automatic or Semi-Automatic Rifle",,,,,,,,,,,,,,,,"Associated Press Worldstream, “Macedonia: 1 policeman killed, 2 injured in machine gun attack,” January 3, 2008.","BBC Monitoring, “Macedonian police announce identity of policeman killed in 3 Jan attack,” MIA (Macedonian state news agency), January 4, 2008.","United Press International, “Gunmen kill 1 Macedonian policeman, hurt 2,” January 4, 2008."
200801070005,2008,1,7,,0,,4,Afghanistan,6,"South Asia",Kandahar,"Spin Boldak",31.002735,66.405617,1,0,,"01/07/2008:  A suicide bomber on a motorcycle attacked a border police patrol in southern Afghanistan.  The attack killed one police officer and wounded four others.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25,"Police Security Forces/Officers","Afghan Border Police","Police Officers",4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was linked to the insurgency against Coalition forces in Afghanistan.",0,,,0,1,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,,,,""Suicide attack strikes Afghan border police"," Agence France Presse"," January 7"
200801070016,2008,1,7,,0,,95,Iraq,10,"Middle East & North Africa",Diyala,Baqubah,33.74324,44.623825,1,0,,"01/07/2008:  A mortar shell hit a checkpoint in Baquba, Iraq.  Two people were injured.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,"Police Security Forces/Officers","Iraqi Police Service (IPS)","Police Officers",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was in connection with the insurgency against U.S. forces in Iraq.",0,,,0,,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,"Laith Hammoudi, "Roundup of violence in Iraq"," Knight Ridder Washington Bureau"," January 7"
200801070024,2008,1,7,,0,,95,Iraq,10,"Middle East & North Africa",Nineveh,Mosul,36.354145,43.14357,1,0,,"01/07/2008:  An explosive device went off in Mosul, Iraq.  The target was the vehicle of a police officer.  The car was burnt and the explosion caused damage to nearby houses.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,"Police Security Forces/Officers","Iraqi Police Service (IPS)","Police Officers",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was in connection with the insurgency against U.S. forces in Iraq.",0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,,,,""2ND ROUNDUP: At least 20 killed"," 56 wounded in Iraqi violence"," Deutsche Presse-Agentur"
200801080006,2008,1,8,,0,,95,Iraq,10,"Middle East & North Africa",Diyala,Madain,33.100529,44.584492,1,0,,"01/08/2008:  A suicide bomber with a vest full of explosives hit a checkpoint in the Medain District, south of Baghdad, Iraq.  One police officer was killed, another was wounded, and two civilians were injured. No one claimed responsibility.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25,"Police Security Forces/Officers","Iraqi Police Service (IPS)","Police Officers",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,"The attack was in connection with the insurgency against U.S. forces in Iraq.",0,,,0,1,0,0,,,,,,,,,,6,Explosives,13,"Suicide (carried bodily by human being)",,,,,,,,,,,,,,,,"Hussein Kadhim, "Roundup of violence in Iraq"," Knight Ridder Washington Bureau"," January 8"
200801080013,2008,1,8,,0,,167,Russia,9,"Eastern Europe",Ingushetia,Nesterovskaya,43.24,45.0554,1,0,,"01/08/2008:  Unknown militants attacked two police vehicles with a grenade launcher and assault rifles in Ingushetia, Russia.  Two police officers were killed in the attack.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,3,Police,25,"Police Security Forces/Officers","Russian Police Forces","Police Officers",167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,2,"Automatic or Semi-Automatic Rifle",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,""Police officer killed in southern Russia attack: report"," Agence France Presse"," January 9"
200801100004,2008,1,10,,0,,153,Pakistan,6,"South Asia",Punjab,Lahore,31.50547,74.34288,1,0,,"01/10/2008:  A suicide bomber walked into a crowd of police guarding a courthouse and blew himself up. The blast killed twenty four (one source says 22 killed) and wounded dozens of others.  The blast took place at Lahore High Court, minutes before a planned anti-government rally by lawyers.  The attacker was believed to have been wearing thirty pounds of explosives and when detonated it spewed shrapnel in the blast. No one claimed responsibility for the attack which some believe was an attempt to scare people from participating in the democratic process despite no clear motive.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25,"Police Security Forces/Officers","Pakistani police","Police guarding the courthouse of Lahore high court",153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,1,0,0,,,,,,,,,,6,Explosives,13,"Suicide (carried bodily by human being)",,,,,,,,,,,,,"Explosive used shrapnel",,,"“Suicide Bombing Kills 24 in Pakistan,” Associated Press Online, January 10, 2008.","“22 police killed in Pakistan suicide bombing: officers,” Agence France Presse, January 10, 2007.","Salman Masood, “Bomber Attacks Police, Killing 23 in Pakistan,” The New York Times, January 11, 2008."
200801190003,2008,1,19,,0,,95,Iraq,10,"Middle East & North Africa","Al Anbar",Ramadi,33.420948,43.295662,1,1,"Attacks occurred in Ramadi and its northern outskirts","01/19/2008:  Two unknown suicide bombers blew themselves up inside two police posts in Ramadi, Iraq killing six and wounding thirteen more.  A third unknown suicide bomber was arrested at another police post on the northern outskirts of Ramadi after failing to detonate his explosives.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25,"Police Security Forces/Officers","Iraqi Police Service (IPS)","Ramadi police",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,3,1,-9,,,,,,,,,-9,6,Explosives,13,"Suicide (carried bodily by human being)",,,,,,,,,,,,,,,,"Jacques Charmelot, “Blood and violence as millions mark Ashura in Iraq,” Agence France Presse – English, January 19, 2008.","“Twin suicide bombings kill six police in Iraq: official,” Agence France Presse – English, January 19, 2008.","Sameer N. Yacoub, “9 killed in attacks on Iraqi worshippers during Shiite holiday,” The Associated Press, January 19, 2008."
200801230002,2008,1,23,,0,,153,Pakistan,6,"South Asia","Federally Administered Tribal Areas","Wazir Dand district",33.492778,70.449722,3,0,,"01/23/2008:  An unknown suicide bomber blew himself up near a check post in Wazir Dand area, Pakistan killing one person and injuring another.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,24,"Police Checkpoint","Pakistan check post","Security post",153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,1,0,-9,,,,,,,,,-9,6,Explosives,13,"Suicide (carried bodily by human being)",,,,,,,,,,,,,,,,"“One killed in Pakistan suicide bombing,” Agence France Presse – English, January 23, 2008.","Sher Khan Afridi, “Two killed in Jamrood suicide blast,” The Nation (Pakistan), January 23, 2008.","“One killed in Pakistan northwest suicide attack,” Islamabad APP in English, January 23, 2008."
200801240001,2008,1,24,,0,,95,Iraq,10,"Middle East & North Africa",Nineveh,Mosul,36.354145,43.14357,1,0,,"01/24/2008:  An unknown suicide bomber disguised as a policeman killed a provincial director of police in Mosul, Iraq.  The attack also killed two other people and injured two more.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25,"Police Security Forces/Officers","Iraqi Police Service (IPS)","Provincial director of police",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,1,0,-9,,,,,,,,,-9,6,Explosives,13,"Suicide (carried bodily by human being)",,,,,,,,,,,,,,,"The provincial director of police was touring a bombing site from the previous day when he was killed.  Authorities have blamed Al-Qa'ida.","“Iraqi police chief dies in ambush,” Qatar News Agency, January 23, 2008.","Mujahed Mohammed, “Bomber kills Iraqi police chief as he visits blast scene,” Agence France Presse – English, January 24, 2008.","“Bomb kills Iraq police chief as he visits blast scene,” Agence France Presse – English, January 24, 2008."
200801240009,2008,1,24,,0,,167,Russia,9,"Eastern Europe",Grozny,Grozny,43.320229,45.654491,1,0,,"01/24/2008:  Unknown perpetrators attacked a police car in Grozny, Russia killing one police officer and injuring another.",0,1,1,1,2,"Other Crime Type",0,1,0,2,"Armed Assault",,,,,3,Police,25,"Police Security Forces/Officers",Russia,"Russian police",167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,-9,,,,,,,,,-9,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,,,,"“One Policeman Killed, One Wounded In Attack On Car In Grozny,” Moscow Interfax in English, January 24, 2008.",,
200801250009,2008,1,25,,0,,141,Nepal,6,"South Asia",Eastern,Rajbiraj,26.540301,86.748377,1,0,,"1/25/2008:  Four policemen were injured when four bombs went off simultaneously in the heart of Rajbiraj, Saptari, Nepal. The injured police were taken to the hospital, but the extent of their injuries is unknown. Both Janatantrik Terai Mukti Morcha - Jwala Singh (JTMM-J) and Janatantrik Terai Mukti Morcha - Goit (JTMM-G) claimed responsibility for the attack. The motive behind the attack is unknown.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,"Police Security Forces/Officers","Rajbiraj police","Four policemen",141,Nepal,,,,,,,,,,,,,,,,,"Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",,"Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",,,,Unknown,0,0,,0,-99,0,1,10,Unknown,1,10,Unknown,,,,1,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,,,,""Four policemen hurt in blasts in Eastern Nepal"," Press Trust of India"," January 25"
200801260007,2008,1,26,,0,,86,Guyana,3,"South America",Demerara-Mahaica,Georgetown,6.821806,-58.159218,1,0,"The incident occurred at the Eve Leary neighborhood","01/26/2008:  Unknown perpetrators attacked a police station in Eve Leary, Guyana killing no one and injuring two policemen.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,3,Police,25,"Police Security Forces/Officers","Guyana TSU police base","Police officers",86,Guyana,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,-9,,,,,,,,,-9,5,Firearms,2,"Automatic or Semi-Automatic Rifle",,,,,,,,,,,,,,,"Authorities blamed attack on a gang headed by Rondell Rawlins, who is the country's most wanted fugitive.","“Guyana: ‘Carload of Gunmen’ Carry Out ‘Brazen’ Attack on Police Headquarters,” Georgetown Stabroek News (Internet Version-WWW) in English, January 26, 2008.","“Guyana: Commentary Links Lusignan, Police HQ Attacks as Challenge to Government,” Georgetown Guyana Chronicle (Internet Version-WWW) in English, January 27, 2008.","“Guyanese Parties, Organizations Condemn ‘Terrorist’ Killings in Lusignan,” Georgetown Stabroek News (Internet Version-WWW) in English, January 27, 2008."
