eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubleterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,npercap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode_txt2,claim3,claimmode3,claimmodetxt_3,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nreleased,addnotes,scite1,scite2,scite3
200801020002,2008,1,2,,0,,95,Iraq,10,"Middle East & North Africa",Diyala,Baqubah,33.74324,44.623825,1,0,,"01/02/2008:  A suicide bomber detonated an explosive vest at a checkpoint in downtown Baquba, capital of Diyala Province which is about 35 miles northeast of Baghdad. According to Iraqi police, the explosion killed at least seven people including Abu Sajad, a leader of the local Awakening Council volunteer force, and wounding twenty-two people.  According to U.S. military officials, the attack killed four people and wounded six while hospital and morgue officials put the number of deaths at four and wounded at twenty-three. There was also speculation over the gender of the bomber. Nearby buildings and vehicles were also damaged. The US military said the bomber jumped onto the hood of an Awakening Council patrol car and detonated the explosives, killing the driver and three others in the process. The attacker was an al-Qaeda supporter. Awakening Council consists of the 1920 Revolution Brigades, once an insurgent group, who have allied themselves with the U.S. military in an effort to decrease terrorism in Iraq.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,17,"Terrorists/Non-State Militia",94,"Non-State Militia","Sahwa Council","Leader: Abu Sajad",95,Iraq,14,"Private Citizens & Property",,,,,95,Iraq,,,,,,,,,"Al-Qaida in Iraq",,,,,,"Osama bin Laden called Awakening Council members ''infidels'' and ''traitors'' for siding with the Americans.  The attack was believed to be against them.",1,,,0,1,0,0,,,,,,,,,,6,Explosives,13,"Suicide (carried bodily by human being)",,,,,,,,,,,,,,,"Al Qa'ida in Mesopotamia, a homegrown insurgent group that American intelligence says is led by foreigners, has staged repeated attacks in Diyala against the Sunni tribesmen, known as Awakening Council members.  Al Qa'ida in Mesopotamia is suspected in this attack.  Since I was unsure how to classify the "target type"" of Awakening Council members"," I coded them as police."","Solomon Moore, “Attacker Bombs Pro-U.S. Sunnis in Iraq,” New York Times, January 3, 2008, late edition final.","Kimi Yoshino, “Bomber in Iraq town kills key Sunni,” Los Angeles Times, January 3, 2008, home edition."
200801020004,2008,1,2,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/02/2008:  In eastern Baghdad, a roadside bomb targeting a police patrol in the city's Shaab neighborhood (possibly Zayouna neighborhood) wounded six people, including three police officers. The bomb was planted by unidentified persons.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,"Police Security Forces/Officers","Iraqi Police Service (IPS)",Patrol,95,Iraq,14,"Private Citizens & Property",,,,,95,Iraq,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"A roadside bomb was used in the attack.",,,"Kimi Yoshino, “Bomber in Iraq town kills key Sunni,” Los Angeles Times, January 3, 2008, home edition.","Solomon Moore, “2nd female bomber hits Sunni tribesmen in Iraq,” The International Herald Tribune, January 3, 2008.","Elena Becatoros, “Death toll from suicide bombing at Baghdad funeral rises to 36,” Associated Press, January 2, 2008."
200801020005,2008,1,2,,0,,95,Iraq,10,"Middle East & North Africa",Basra,Basra,30.510054,47.778095,1,0,,"01/02/2008:  In Basra, three mortar rockets hit the airport; the police reported no casualties.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,6,"Airports & Aircraft",44,Airport,"Basra Airport","Basra airport",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,"Solomon Moore, “2nd female bomber hits Sunni tribesmen in Iraq,” The International Herald Tribune, January 3, 2008.",,
200801020009,2008,1,2,,0,,4,Afghanistan,6,"South Asia",Khost,Unknown,33.333847,69.937167,4,0,"On the border with Pakistan","01/02/2008:  An ISAF soldier and an Afghan interpreter were killed while two other ISAF soldiers were injured in a bomb explosion in the southeastern province of Khost on the border with Pakistan around 2 pm.",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,3,Bombing/Explosion,,,,,4,Military,37,NATO,NATO,"International Security Assistance Force (ISAF)",999,Multinational,14,"Private Citizens & Property",,,,,4,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"A roadside bomb was used in the attack.",,,"Michael Evans, “Higher opium yields 'will fuel Taliban insurgency’,” The Times (London), January 3, 2008.","Nasrat Shoaib, “Indian engineer, Afghan cops killed in suicide attack: official,” Agence France Presse, January 3, 2008.","Pajhwok Afghan News, “NATO suffers first New Year casualty in Khost,” January 2, 2008."
200801020010,2008,1,2,,0,,6,Algeria,10,"Middle East & North Africa",Boumerdes,Naciria,36.745632,3.830243,1,0,,"01/02/2008:  In an apparent attempt of a suicide bombing, a car bomb exploded near the Naciria police station in a town east of Algiers, killing at least four officers and injuring 20 other people. The explosion caused severe damage to the police station while also damaging some nearby buildings as well. It was reported that Al Qaeda's North Africa branch claimed responsibility for the attack. The claim, however, was not confirmed with Algerian officials.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,,,"Algerian police",,6,Algeria,14,"Private Citizens & Property",,,,,6,Algeria,,,,,,,,,"Al-Qaida in the Islamic Maghreb (AQIM)",,,,,,"The statement justified the attack by saying security forces in Algeria "torture Muslim youth and shove them into dark prisons while waging war on jihad and the mujahedeen on behalf of their masters in the Elysee Palace and the White House."""",0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,-9,6,Explosives,15,Vehicle,,,,,,,,,,,,,,,"Al-Qa'ida in Islamic North Africa emerged from an alliance between Osama bin Laden's international terrorist network and an Algerian Islamist movement known as the Salafist Group for Call and Combat.  It is this group that claimed responsibility for the attack.","Hassane Meftahi, “Car bomb explodes near police station in Algeria, killing 4 officers,” Associated Press, January 3, 2008.","Los Angeles Times, “4 policemen killed in car bombing,” January 3, 2008, home edition.","Agence France Presse, “Qaeda claims Algeria police bombing: SITE,” January 3, 2008."
200801020011,2008,1,2,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/02/2008:  A soldier was killed in south Baghdad when his dismounted patrol hit a roadside bomb.",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","Multi-National Force – Iraq (MNF-I)",Patrol,217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"A roadside bomb was used in the attack.",,,"Bradley Brooks, “Rival Shiites in Iraq Try to Make Peace,” Associated Press Online, January 3, 2008.","Agence France Presse, “Three US soldiers killed in Iraq,” January 3, 2008.",
200801020012,2008,1,2,,0,,4,Afghanistan,6,"South Asia",Khost,Yaqubi,33.458527,69.995087,1,0,,"01/02/2008:  A roadside bomb in the east's Khost province killed two Afghan security guards working for a U.S. military base.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,"Police Security Forces/Officers","Afghani security company","Afghani security guards hired by a construction company",4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"A roadside bomb was used in the attack.",,,"Rahim Faiez, “19 killed in Afghanistan as violence continues into new year,” Associated Press, January 2, 2008.","Deutsche Presse-Agentur, “At least 23 killed in Afghan violence,” January 2, 2008.",
200801020014,2008,1,2,,0,,4,Afghanistan,6,"South Asia",Kandahar,"Spin Boldak district",30.869041,66.141526,3,0,,"01/02/2008:  A roadside bomb in the south killed two border police in Kandahar province as they were patrolling the Pakistani border. The chief of the Kandahar police Mohammad Raziq blamed the bombing on the Taliban.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,,,"Afghani police",,4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"A roadside bomb was used in the attack.",,"The two news articles appear to conflict on the date of the event.  It could be 1/1 or 1/2.","Rahim Faiez, “19 killed in Afghanistan as violence continues into new year,” Associated Press, January 2, 2008.","Agence France Presse, “Five Taliban killed by own car bomb in Afghanistan: police,” January 2, 2008.","Deutsche Presse-Agentur, “At least 23 killed in Afghan violence,” January 2, 2008."
200801020015,2008,1,2,,0,,209,Turkey,10,"Middle East & North Africa",Istanbul,Istanbul,41.106178,28.689863,1,0,,"01/02/2008:  An explosion in Turkey's commercial Kucukcekmece district of Istanbul injured three people. No one claimed responsibility.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Turkish civilians",,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,,,,"Associated Press Online, “Report: Blast in Turkey Causes Injuries,” January 2, 2008.","Agence France Presse, “Blast injures three in Istanbul: report,” January 2, 2008.",
200801020016,2008,1,2,,0,,4,Afghanistan,6,"South Asia",Kandahar,Kandahar,31.631083,65.742226,1,1,"On the outskirts of the city","01/02/2008:  A remote-controlled roadside bomb killed a former anti-Soviet militia commander and two bodyguards just outside Kandahar city.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,17,"Terrorists/Non-State Militia",94,"Non-State Militia",Unknown,"Former anti-Soviet militia commander",4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,12,"Remote Trigger",,,,,,,,,,,,,,,,"Agence France Presse, “Five Taliban killed by own car bomb in Afghanistan: police,” January 2, 2008.","Xinhua General News Service, “5 Taliban killed in premature bomb attack,” January 2, 2008.",
200801020017,2008,1,2,,0,,97,Israel,10,"Middle East & North Africa",Southern,Kissufim,31.374899,34.398018,1,0,,"01/02/2008:  The Isma'il al-Sa'idani unit of the Abu-Ali Mustafa Brigades, the military wing of the Popular Front for the Liberation of Palestine, claimed responsibility for firing four 80-mm mortars at the Kissufim military post, east of Al-Qararah in the southern Gaza Strip.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,"Military Barracks/Base/Headquarters/Checkpost","Israeli military post",,97,Israel,,,,,,,,,,,,,,,,,"Popular Front for the Liberation of Palestine (PFLP)",,,,,,"The statement issued said, "We guarantee our public and martyrs that we will continue to walk the path of resistance until we achieve all the goals for which they gave their lives."""",0,,,0,,0,1,1,Letter,,,,,,,-9,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,"BBC Worldwide Monitoring, “Palestinian groups fire at Israeli targets, IDF troops wound West Bank youth,” Ma'an website (Palestinian news agency), January 2, 2008.",,
200801020019,2008,1,2,,0,,92,India,6,"South Asia","Andhra Pradesh",Hyderabad,17.376812,78.487812,1,0,,"01/02/2008:  A crude bomb was found in Hyderabad’s NTR Garden near the state secretariat of Andhra Pradesh.  Police said the bomb was recovered and defused by the bomb disposal squad.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,2,"Government (General)",18,"Government Personnel (excluding police, military)","Government of Indian","State secretariat of Andhra Pradesh",92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,17,"Other Explosive Type",,,,,,,,,,,,,"A homemade bomb was used in the attack.",,,"Indo-Asian News Service, “Crude bomb found in Hyderabad park,” HT Syndication, January 2, 2008.",,
200801030001,2008,1,3,,0,,186,"Sri Lanka",6,"South Asia","North Central",Yakawewa,8.726075,80.674999,1,0,,"01/03/2008:  A mine blast that struck an army truck transporting food in Yakawetunuwewa , a small village about 270 kilometers north-east of Colombo northern Sri Lanka, on Yakawewa-Padaviya main road killed two soldiers and wounded three. The government suspects the LTTE to be responsible though no one has claimed responsibility.",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","Sri Lankan military",,186,"Sri Lanka",,,,,,,,,,,,,,,,,"Liberation Tigers of Tamil Eelam (LTTE)",,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,8,Landmine,,,,,,,,,,,,,,,"The LTTE is suspected in the incident although it did not claim responsibility on its website.  The government has withdrawn from the cease-fire and resumed the Sri Lankan civil war.","Krishan Francis, “Sri Lanka government pulls out of cease-fire; blasts kill 6,” Associated Press, January 3, 2008.","Amal Jayasinghe, “Heavy fighting grips Sri Lanka as truce ends,” Agence France Presse, January 3, 2008.","Deutsche Presse-Agentur, “Two Sri Lankan soldiers killed in mine explosion,” January 3, 2008."
200801030002,2008,1,3,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/03/2008:  Three people were killed and 11 wounded when a bomb planted at the house of a local member of the Dawa party exploded at dawn in a Shiite-dominated area of southeastern Baghdad. The party member was not at home. The dead included a man, a 13-year-old boy and a woman who was in a house next door. The perpetrators were not known.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Dawa party","Member of Dawa party",95,Iraq,14,"Private Citizens & Property",,,,,95,Iraq,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,,,,"Hamza Hendawi, “Top Shiite politician delivers subtle, but scathing criticism of government,” Associated Press, January 3, 2008.","United Press International, “Iraqi violence kills 3, MP escapes harm,” January 3, 2008.",
200801030003,2008,1,3,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/03/2008:  In the Shiite-dominated New Baghdad neighborhood in the eastern part of the city, two street sweepers were killed when a roadside bomb exploded around 7 a.m., police said. At least four others were wounded in the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified",Civilians,"Street sweepers",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,16,"Unknown Explosive Type",,,,,,,,,,,,,"A roadside bomb was used in the attack.",,,"Hamza Hendawi, “Top Shiite politician delivers subtle, but scathing criticism of government,” Associated Press, January 3, 2008.","Sahar Issa, “Roundup of violence in Iraq,” McClatchy-Tribune News Service, January 3, 2008.",
200801030004,2008,1,3,,0,,95,Iraq,10,"Middle East & North Africa",Baghdad,Baghdad,33.303566,44.371773,1,0,,"01/03/2008:  One woman was killed and another civilian wounded when a rocket slammed into the primarily Shiite neighborhood of Washash in northwest Baghdad, police said. At least two houses were damaged.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Iraqi civilians",,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,,,"Hamza Hendawi, “Top Shiite politician delivers subtle, but scathing criticism of government,” Associated Press, January 3, 2008.","Xinhua General News Service, “Three Iraqis killed in Baghdad bombings,” January 3, 2008.",
